2.900000000e-01 -1.022248560e-09 -1.315725099e-12  3.062271538e+01
3.000000000e-01 -1.037808563e-09 -1.336351440e-12  3.062271538e+01
3.100000000e-01 -1.047479767e-09 -1.349825601e-12  3.062271537e+01
3.200000000e-01 -1.061515383e-09 -1.368803488e-12  3.062271537e+01
3.300000000e-01 -1.076327643e-09 -1.388825381e-12  3.062271536e+01
3.400000000e-01 -1.088138954e-09 -1.405055112e-12  3.062271536e+01
3.500000000e-01 -1.108146603e-09 -1.431807172e-12  3.062271535e+01
3.600000000e-01 -1.119279206e-09 -1.447184454e-12  3.062271535e+01
3.700000000e-01 -1.136336995e-09 -1.470221804e-12  3.062271534e+01
3.800000000e-01 -1.163947767e-09 -1.506878365e-12  3.062271534e+01
3.900000000e-01 -1.182563912e-09 -1.532034420e-12  3.062271533e+01
4.000000000e-01 -1.194384415e-09 -1.548448869e-12  3.062271532e+01
4.100000000e-01 -1.207546904e-09 -1.566544616e-12  3.062271532e+01
4.200000000e-01 -1.219078976e-09 -1.582618703e-12  3.062271531e+01
4.300000000e-01 -1.236174047e-09 -1.605911434e-12  3.062271531e+01
4.400000000e-01 -1.260076618e-09 -1.638019993e-12  3.062271530e+01
4.500000000e-01 -1.282619755e-09 -1.668422318e-12  3.062271530e+01
4.600000000e-01 -1.300022843e-09 -1.692167349e-12  3.062271529e+01
4.700000000e-01 -1.318620994e-09 -1.717587577e-12  3.062271529e+01
4.800000000e-01 -1.339277121e-09 -1.745725747e-12  3.062271528e+01
4.900000000e-01 -1.361677694e-09 -1.776069365e-12  3.062271528e+01
5.000000000e-01 -1.379138341e-09 -1.800127044e-12  3.062271527e+01
5.100000000e-01 -1.393389859e-09 -1.819993811e-12  3.062271527e+01
5.200000000e-01 -1.415461457e-09 -1.850128009e-12  3.062271526e+01
5.300000000e-01 -1.430307824e-09 -1.870813589e-12  3.062271526e+01
5.400000000e-01 -1.449989915e-09 -1.897909694e-12  3.062271525e+01
5.500000000e-01 -1.472349722e-09 -1.928415477e-12  3.062271525e+01
5.600000000e-01 -1.491194312e-09 -1.954563413e-12  3.062271524e+01
5.700000000e-01 -1.508856610e-09 -1.979055714e-12  3.062271524e+01
5.800000000e-01 -1.531437902e-09 -2.010101492e-12  3.062271523e+01
5.900000000e-01 -1.541150642e-09 -2.024331290e-12  3.062271523e+01
6.000000000e-01 -1.557935712e-09 -2.047828918e-12  3.062271522e+01
6.100000000e-01 -1.570599846e-09 -2.066100170e-12  3.062271521e+01
6.200000000e-01 -1.588388361e-09 -2.091006626e-12  3.062271521e+01
6.300000000e-01 -1.606188000e-09 -2.115957184e-12  3.062271520e+01
6.400000000e-01 -1.626166319e-09 -2.143791018e-12  3.062271520e+01
6.500000000e-01 -1.640524305e-09 -2.164301850e-12  3.062271519e+01
6.600000000e-01 -1.660053671e-09 -2.191697271e-12  3.062271519e+01
6.700000000e-01 -1.687819642e-09 -2.229998425e-12  3.062271518e+01
6.800000000e-01 -1.699919051e-09 -2.247683406e-12  3.062271518e+01
6.900000000e-01 -1.716000346e-09 -2.270688438e-12  3.062271517e+01
7.000000000e-01 -1.730224929e-09 -2.291240288e-12  3.062271517e+01
7.100000000e-01 -1.744195807e-09 -2.311509257e-12  3.062271516e+01
7.200000000e-01 -1.771357503e-09 -2.349165122e-12  3.062271515e+01
7.300000000e-01 -1.788278181e-09 -2.373370829e-12  3.062271515e+01
7.400000000e-01 -1.802095159e-09 -2.393699632e-12  3.062271514e+01
7.500000000e-01 -1.821965242e-09 -2.421944368e-12  3.062271514e+01
7.600000000e-01 -1.833765244e-09 -2.439675175e-12  3.062271513e+01
7.700000000e-01 -1.850833900e-09 -2.464217739e-12  3.062271512e+01
7.800000000e-01 -1.855453127e-09 -2.472521268e-12  3.062271512e+01
7.900000000e-01 -1.872998919e-09 -2.497831385e-12  3.062271511e+01
8.000000000e-01 -1.881457929e-09 -2.511211344e-12  3.062271511e+01
8.100000000e-01 -1.901297401e-09 -2.539771652e-12  3.062271510e+01
8.200000000e-01 -1.910999611e-09 -2.554768653e-12  3.062271509e+01
8.300000000e-01 -1.922312439e-09 -2.572086419e-12  3.062271509e+01
8.400000000e-01 -1.949292262e-09 -2.610142476e-12  3.062271508e+01
8.500000000e-01 -1.963820323e-09 -2.631795109e-12  3.062271508e+01
8.600000000e-01 -1.971971071e-09 -2.644962595e-12  3.062271507e+01
8.700000000e-01 -1.982391208e-09 -2.661200123e-12  3.062271506e+01
8.800000000e-01 -1.996553925e-09 -2.682436430e-12  3.062271506e+01
8.900000000e-01 -2.006815227e-09 -2.698563020e-12  3.062271505e+01
9.000000000e-01 -2.019059171e-09 -2.717548958e-12  3.062271504e+01
9.100000000e-01 -2.039868054e-09 -2.747785893e-12  3.062271504e+01
9.200000000e-01 -2.045798212e-09 -2.758122491e-12  3.062271503e+01
9.300000000e-01 -2.067274155e-09 -2.789471220e-12  3.062271502e+01
9.400000000e-01 -2.086016055e-09 -2.817073802e-12  3.062271502e+01
9.500000000e-01 -2.097683174e-09 -2.835247995e-12  3.062271501e+01
9.600000000e-01 -2.116825559e-09 -2.863732857e-12  3.062271501e+01
9.700000000e-01 -2.125557101e-09 -2.878137050e-12  3.062271500e+01
9.800000000e-01 -2.140161386e-09 -2.900406263e-12  3.062271499e+01
9.900000000e-01 -2.153347831e-09 -2.920756092e-12  3.062271499e+01
1.000000000e+00 -2.171819303e-09 -2.948470222e-12  3.062271498e+01
1.010000000e+00 -2.186626348e-09 -2.971159496e-12  3.062271497e+01
1.020000000e+00 -2.202855553e-09 -2.995893259e-12  3.062271497e+01
1.030000000e+00 -2.215042191e-09 -3.015232811e-12  3.062271496e+01
1.040000000e+00 -2.219592950e-09 -3.024353157e-12  3.062271495e+01
1.050000000e+00 -2.238599217e-09 -3.052858152e-12  3.062271494e+01
1.060000000e+00 -2.246647399e-09 -3.066683535e-12  3.062271494e+01
1.070000000e+00 -2.256490821e-09 -3.083139190e-12  3.062271493e+01
1.080000000e+00 -2.276278553e-09 -3.112874910e-12  3.062271492e+01
1.090000000e+00 -2.288637823e-09 -3.132682242e-12  3.062271492e+01
1.100000000e+00 -2.301040237e-09 -3.152642270e-12  3.062271491e+01
1.110000000e+00 -2.317123176e-09 -3.177505714e-12  3.062271490e+01
1.120000000e+00 -2.327760316e-09 -3.195223158e-12  3.062271490e+01
1.130000000e+00 -2.340560550e-09 -3.215908489e-12  3.062271489e+01
1.140000000e+00 -2.360073558e-09 -3.245682402e-12  3.062271488e+01
1.150000000e+00 -2.371084372e-09 -3.263949508e-12  3.062271487e+01
1.160000000e+00 -2.382766024e-09 -3.283216517e-12  3.062271487e+01
1.170000000e+00 -2.392779991e-09 -3.300404917e-12  3.062271486e+01
1.180000000e+00 -2.410213781e-09 -3.327460417e-12  3.062271485e+01
1.190000000e+00 -2.416378252e-09 -3.339395775e-12  3.062271484e+01
1.200000000e+00 -2.437288095e-09 -3.371486128e-12  3.062271484e+01
1.210000000e+00 -2.443871268e-09 -3.383969114e-12  3.062271483e+01
1.220000000e+00 -2.458825680e-09 -3.408117934e-12  3.062271482e+01
1.230000000e+00 -2.473391010e-09 -3.431649897e-12  3.062271481e+01
1.240000000e+00 -2.482960728e-09 -3.448407456e-12  3.062271481e+01
1.250000000e+00 -2.499516598e-09 -3.474932871e-12  3.062271480e+01
1.260000000e+00 -2.513170127e-09 -3.497454069e-12  3.062271479e+01
1.270000000e+00 -2.521951696e-09 -3.513308354e-12  3.062271478e+01
1.280000000e+00 -2.526950582e-09 -3.523972455e-12  3.062271478e+01
1.290000000e+00 -2.533308369e-09 -3.536461340e-12  3.062271477e+01
1.300000000e+00 -2.544418304e-09 -3.555726634e-12  3.062271476e+01
1.310000000e+00 -2.557317874e-09 -3.577412974e-12  3.062271475e+01
1.320000000e+00 -2.560323344e-09 -3.585555796e-12  3.062271474e+01
1.330000000e+00 -2.574326261e-09 -3.608722637e-12  3.062271474e+01
1.340000000e+00 -2.578647341e-09 -3.618733481e-12  3.062271473e+01
1.350000000e+00 -2.596028241e-09 -3.647032806e-12  3.062271472e+01
1.360000000e+00 -2.600410175e-09 -3.656979890e-12  3.062271471e+01
1.370000000e+00 -2.607759378e-09 -3.671409266e-12  3.062271470e+01
1.380000000e+00 -2.623038389e-09 -3.696880025e-12  3.062271470e+01
1.390000000e+00 -2.625476543e-09 -3.704397372e-12  3.062271469e+01
1.400000000e+00 -2.627073025e-09 -3.710930591e-12  3.062271468e+01
1.410000000e+00 -2.637281549e-09 -3.729126174e-12  3.062271467e+01
1.420000000e+00 -2.644372589e-09 -3.743466555e-12  3.062271466e+01
1.430000000e+00 -2.662389195e-09 -3.773096810e-12  3.062271465e+01
1.440000000e+00 -2.670853188e-09 -3.789281875e-12  3.062271464e+01
1.450000000e+00 -2.674363355e-09 -3.798759085e-12  3.062271464e+01
1.460000000e+00 -2.679134430e-09 -3.809693006e-12  3.062271463e+01
1.470000000e+00 -2.681792419e-09 -3.817989425e-12  3.062271462e+01
1.480000000e+00 -2.698494180e-09 -3.846065364e-12  3.062271461e+01
1.490000000e+00 -2.694346514e-09 -3.844700350e-12  3.062271460e+01
1.500000000e+00 -2.703864777e-09 -3.862534097e-12  3.062271459e+01
1.510000000e+00 -2.708596797e-09 -3.874135443e-12  3.062271458e+01
1.520000000e+00 -2.717319055e-09 -3.890690123e-12  3.062271457e+01
1.530000000e+00 -2.724603349e-09 -3.905733747e-12  3.062271456e+01
1.540000000e+00 -2.734714156e-09 -3.924958713e-12  3.062271456e+01
1.550000000e+00 -2.741198289e-09 -3.938660117e-12  3.062271455e+01
1.560000000e+00 -2.753228380e-09 -3.961011408e-12  3.062271454e+01
1.570000000e+00 -2.762665661e-09 -3.979041119e-12  3.062271453e+01
1.580000000e+00 -2.766972363e-09 -3.990043504e-12  3.062271452e+01
1.590000000e+00 -2.776234965e-09 -4.008008705e-12  3.062271451e+01
1.600000000e+00 -2.780025291e-09 -4.018762685e-12  3.062271450e+01
1.610000000e+00 -2.795099433e-09 -4.044923463e-12  3.062271449e+01
1.620000000e+00 -2.796227246e-09 -4.051838317e-12  3.062271448e+01
1.630000000e+00 -2.806324861e-09 -4.071183029e-12  3.062271447e+01
1.640000000e+00 -2.802029431e-09 -4.070174563e-12  3.062271446e+01
1.650000000e+00 -2.819904080e-09 -4.100932326e-12  3.062271445e+01
1.660000000e+00 -2.821296117e-09 -4.108033248e-12  3.062271444e+01
1.670000000e+00 -2.824722165e-09 -4.118041476e-12  3.062271443e+01
1.680000000e+00 -2.823801068e-09 -4.122271473e-12  3.062271442e+01
1.690000000e+00 -2.831200263e-09 -4.138114067e-12  3.062271441e+01
1.700000000e+00 -2.838342605e-09 -4.153679836e-12  3.062271440e+01
1.710000000e+00 -2.843116905e-09 -4.165844166e-12  3.062271439e+01
1.720000000e+00 -2.841679535e-09 -4.169093816e-12  3.062271438e+01
1.730000000e+00 -2.848364473e-09 -4.184416008e-12  3.062271437e+01
1.740000000e+00 -2.852182097e-09 -4.195387026e-12  3.062271436e+01
1.750000000e+00 -2.859985381e-09 -4.212096355e-12  3.062271435e+01
1.760000000e+00 -2.863141846e-09 -4.222107024e-12  3.062271434e+01
1.770000000e+00 -2.876060884e-09 -4.246751111e-12  3.062271433e+01
1.780000000e+00 -2.875731134e-09 -4.251656960e-12  3.062271432e+01
1.790000000e+00 -2.881508561e-09 -4.266105296e-12  3.062271431e+01
1.800000000e+00 -2.895654181e-09 -4.291895678e-12  3.062271430e+01
1.810000000e+00 -2.896646295e-09 -4.299467001e-12  3.062271429e+01
1.820000000e+00 -2.899121600e-09 -4.308918164e-12  3.062271428e+01
1.830000000e+00 -2.896747588e-09 -4.311248368e-12  3.062271427e+01
1.840000000e+00 -2.910195650e-09 -4.336690364e-12  3.062271426e+01
1.850000000e+00 -2.910579417e-09 -4.343185236e-12  3.062271425e+01
1.860000000e+00 -2.911927601e-09 -4.350762636e-12  3.062271424e+01
1.870000000e+00 -2.912744109e-09 -4.357845904e-12  3.062271423e+01
1.880000000e+00 -2.918456972e-09 -4.372472228e-12  3.062271422e+01
1.890000000e+00 -2.923691349e-09 -4.386008296e-12  3.062271421e+01
1.900000000e+00 -2.927965248e-09 -4.398857495e-12  3.062271420e+01
1.910000000e+00 -2.930128588e-09 -4.408044131e-12  3.062271418e+01
1.920000000e+00 -2.937070939e-09 -4.424458937e-12  3.062271417e+01
1.930000000e+00 -2.938931434e-09 -4.433308930e-12  3.062271416e+01
1.940000000e+00 -2.943287267e-09 -4.446483315e-12  3.062271415e+01
1.950000000e+00 -2.945969502e-09 -4.456806857e-12  3.062271414e+01
1.960000000e+00 -2.950523512e-09 -4.469180699e-12  3.062271413e+01
1.970000000e+00 -2.949832700e-09 -4.474560481e-12  3.062271412e+01
1.980000000e+00 -2.955278948e-09 -4.489317041e-12  3.062271411e+01
1.990000000e+00 -2.959439313e-09 -4.502406634e-12  3.062271410e+01
2.000000000e+00 -2.959228474e-09 -4.507773488e-12  3.062271408e+01
2.010000000e+00 -2.956754294e-09 -4.510476396e-12  3.062271407e+01
2.020000000e+00 -2.960608557e-09 -4.522705278e-12  3.062271406e+01
2.030000000e+00 -2.964654547e-09 -4.535636502e-12  3.062271405e+01
2.040000000e+00 -2.970372275e-09 -4.551299811e-12  3.062271404e+01
2.050000000e+00 -2.959138072e-09 -4.540750244e-12  3.062271403e+01
2.060000000e+00 -2.967436591e-09 -4.559899681e-12  3.062271401e+01
2.070000000e+00 -2.961561847e-09 -4.557272761e-12  3.062271400e+01
2.080000000e+00 -2.965787951e-09 -4.570785157e-12  3.062271399e+01
2.090000000e+00 -2.970159065e-09 -4.584250163e-12  3.062271398e+01
2.100000000e+00 -2.965600954e-09 -4.583469036e-12  3.062271397e+01
2.110000000e+00 -2.966531032e-09 -4.592409977e-12  3.062271395e+01
2.120000000e+00 -2.971627822e-09 -4.607174857e-12  3.062271394e+01
2.130000000e+00 -2.975407740e-09 -4.619839640e-12  3.062271393e+01
2.140000000e+00 -2.981469869e-09 -4.635712192e-12  3.062271392e+01
2.150000000e+00 -2.972755202e-09 -4.629289289e-12  3.062271391e+01
2.160000000e+00 -2.965825803e-09 -4.625362381e-12  3.062271389e+01
2.170000000e+00 -2.964996515e-09 -4.631733126e-12  3.062271388e+01
2.180000000e+00 -2.972394823e-09 -4.649933597e-12  3.062271387e+01
2.190000000e+00 -2.970861469e-09 -4.654023497e-12  3.062271386e+01
2.200000000e+00 -2.968381529e-09 -4.657730837e-12  3.062271384e+01
2.210000000e+00 -2.969782953e-09 -4.667171550e-12  3.062271383e+01
2.220000000e+00 -2.967169296e-09 -4.670413971e-12  3.062271382e+01
2.230000000e+00 -2.964491054e-09 -4.673206972e-12  3.062271380e+01
2.240000000e+00 -2.962574979e-09 -4.677194291e-12  3.062271379e+01
2.250000000e+00 -2.962927556e-09 -4.685617737e-12  3.062271378e+01
2.260000000e+00 -2.958989357e-09 -4.686037068e-12  3.062271377e+01
2.270000000e+00 -2.957643601e-09 -4.691317093e-12  3.062271375e+01
2.280000000e+00 -2.948324681e-09 -4.683995088e-12  3.062271374e+01
2.290000000e+00 -2.945670735e-09 -4.687297906e-12  3.062271373e+01
2.300000000e+00 -2.954421501e-09 -4.708785494e-12  3.062271371e+01
2.310000000e+00 -2.951101096e-09 -4.710577221e-12  3.062271370e+01
2.320000000e+00 -2.949418900e-09 -4.715504722e-12  3.062271369e+01
2.330000000e+00 -2.948500567e-09 -4.722197709e-12  3.062271367e+01
2.340000000e+00 -2.944472229e-09 -4.722672528e-12  3.062271366e+01
2.350000000e+00 -2.938177736e-09 -4.720035054e-12  3.062271365e+01
2.360000000e+00 -2.931915918e-09 -4.718360404e-12  3.062271363e+01
2.370000000e+00 -2.926652817e-09 -4.717632367e-12  3.062271362e+01
2.380000000e+00 -2.919075573e-09 -4.712446848e-12  3.062271361e+01
2.390000000e+00 -2.904247127e-09 -4.697018234e-12  3.062271359e+01
2.400000000e+00 -2.908078709e-09 -4.710798163e-12  3.062271358e+01
2.410000000e+00 -2.892891822e-09 -4.694065889e-12  3.062271356e+01
2.420000000e+00 -2.892123880e-09 -4.700306813e-12  3.062271355e+01
2.430000000e+00 -2.881112155e-09 -4.689995532e-12  3.062271354e+01
2.440000000e+00 -2.869589827e-09 -4.678714878e-12  3.062271352e+01
2.450000000e+00 -2.868461580e-09 -4.685521289e-12  3.062271351e+01
2.460000000e+00 -2.864919401e-09 -4.687115124e-12  3.062271349e+01
2.470000000e+00 -2.859449049e-09 -4.686126896e-12  3.062271348e+01
2.480000000e+00 -2.861536198e-09 -4.697547002e-12  3.062271347e+01
2.490000000e+00 -2.853194412e-09 -4.691223357e-12  3.062271345e+01
2.500000000e+00 -2.850302444e-09 -4.693808511e-12  3.062271344e+01
2.510000000e+00 -2.845346812e-09 -4.693783654e-12  3.062271342e+01
2.520000000e+00 -2.839242444e-09 -4.692189105e-12  3.062271341e+01
2.530000000e+00 -2.825931382e-09 -4.677954896e-12  3.062271339e+01
2.540000000e+00 -2.821226832e-09 -4.679090422e-12  3.062271338e+01
2.550000000e+00 -2.806163368e-09 -4.661212130e-12  3.062271336e+01
2.560000000e+00 -2.808123961e-09 -4.672822834e-12  3.062271335e+01
2.570000000e+00 -2.798460012e-09 -4.664447919e-12  3.062271333e+01
2.580000000e+00 -2.778968960e-09 -4.640082105e-12  3.062271332e+01
2.590000000e+00 -2.765862647e-09 -4.626559387e-12  3.062271330e+01
2.600000000e+00 -2.762204999e-09 -4.628738464e-12  3.062271329e+01
2.610000000e+00 -2.760681569e-09 -4.633781105e-12  3.062271327e+01
2.620000000e+00 -2.747158160e-09 -4.618546248e-12  3.062271326e+01
2.630000000e+00 -2.733129955e-09 -4.603965402e-12  3.062271324e+01
2.640000000e+00 -2.729556740e-09 -4.606338575e-12  3.062271323e+01
2.650000000e+00 -2.721888612e-09 -4.601322505e-12  3.062271321e+01
2.660000000e+00 -2.699327892e-09 -4.571401955e-12  3.062271320e+01
2.670000000e+00 -2.698281826e-09 -4.577008453e-12  3.062271318e+01
2.680000000e+00 -2.680693405e-09 -4.556054753e-12  3.062271317e+01
2.690000000e+00 -2.670614812e-09 -4.546129736e-12  3.062271315e+01
2.700000000e+00 -2.656203256e-09 -4.530136335e-12  3.062271314e+01
2.710000000e+00 -2.638354814e-09 -4.507593888e-12  3.062271312e+01
2.720000000e+00 -2.631188072e-09 -4.503300200e-12  3.062271310e+01
2.730000000e+00 -2.621844426e-09 -4.495736610e-12  3.062271309e+01
2.740000000e+00 -2.621647420e-09 -4.504180037e-12  3.062271307e+01
2.750000000e+00 -2.609651600e-09 -4.490682855e-12  3.062271306e+01
2.760000000e+00 -2.593212233e-09 -4.470246074e-12  3.062271304e+01
2.770000000e+00 -2.585164783e-09 -4.464539247e-12  3.062271302e+01
2.780000000e+00 -2.566936598e-09 -4.442211996e-12  3.062271301e+01
2.790000000e+00 -2.555916786e-09 -4.430999387e-12  3.062271299e+01
2.800000000e+00 -2.542901927e-09 -4.416629153e-12  3.062271298e+01
2.810000000e+00 -2.525435565e-09 -4.394228190e-12  3.062271296e+01
2.820000000e+00 -2.515148361e-09 -4.385298192e-12  3.062271294e+01
2.830000000e+00 -2.497072143e-09 -4.361927383e-12  3.062271293e+01
2.840000000e+00 -2.482834062e-09 -4.345090957e-12  3.062271291e+01
2.850000000e+00 -2.468835282e-09 -4.327960432e-12  3.062271289e+01
2.860000000e+00 -2.456231758e-09 -4.313731100e-12  3.062271288e+01
2.870000000e+00 -2.442849874e-09 -4.299147722e-12  3.062271286e+01
2.880000000e+00 -2.427302247e-09 -4.279959356e-12  3.062271284e+01
2.890000000e+00 -2.405100786e-09 -4.248060598e-12  3.062271283e+01
2.900000000e+00 -2.391421066e-09 -4.232444686e-12  3.062271281e+01
2.910000000e+00 -2.375596100e-09 -4.211599778e-12  3.062271279e+01
2.920000000e+00 -2.355352895e-09 -4.184310745e-12  3.062271277e+01
2.930000000e+00 -2.343251074e-09 -4.169905692e-12  3.062271276e+01
2.940000000e+00 -2.334610424e-09 -4.162864477e-12  3.062271274e+01
2.950000000e+00 -2.321745218e-09 -4.147487322e-12  3.062271272e+01
2.960000000e+00 -2.307206497e-09 -4.130317175e-12  3.062271271e+01
2.970000000e+00 -2.294251274e-09 -4.114715676e-12  3.062271269e+01
2.980000000e+00 -2.280922191e-09 -4.097908482e-12  3.062271267e+01
2.990000000e+00 -2.266392162e-09 -4.080487010e-12  3.062271266e+01
3.000000000e+00 -2.251411683e-09 -4.061526672e-12  3.062271264e+01
3.010000000e+00 -2.235891752e-09 -4.040898781e-12  3.062271262e+01
3.020000000e+00 -2.222461542e-09 -4.024843653e-12  3.062271260e+01
3.030000000e+00 -2.210239890e-09 -4.009371673e-12  3.062271259e+01
3.040000000e+00 -2.196460147e-09 -3.992126033e-12  3.062271257e+01
3.050000000e+00 -2.182614449e-09 -3.974806817e-12  3.062271255e+01
3.060000000e+00 -2.167757916e-09 -3.956214418e-12  3.062271253e+01
3.070000000e+00 -2.152562497e-09 -3.936144395e-12  3.062271251e+01
3.080000000e+00 -2.140908278e-09 -3.921638196e-12  3.062271250e+01
3.090000000e+00 -2.126230402e-09 -3.902953752e-12  3.062271248e+01
3.100000000e+00 -2.113259323e-09 -3.886183391e-12  3.062271246e+01
3.110000000e+00 -2.100992396e-09 -3.871673281e-12  3.062271244e+01
3.120000000e+00 -2.085762759e-09 -3.851751319e-12  3.062271242e+01
3.130000000e+00 -2.071771687e-09 -3.832359975e-12  3.062271241e+01
3.140000000e+00 -2.059364613e-09 -3.817117147e-12  3.062271239e+01
3.150000000e+00 -2.045794813e-09 -3.800154573e-12  3.062271237e+01
3.160000000e+00 -2.032607840e-09 -3.782242373e-12  3.062271235e+01
3.170000000e+00 -2.015414830e-09 -3.759311265e-12  3.062271233e+01
3.180000000e+00 -2.002137426e-09 -3.741073541e-12  3.062271231e+01
3.190000000e+00 -1.984062247e-09 -3.714936084e-12  3.062271230e+01
3.200000000e+00 -1.967991555e-09 -3.693155358e-12  3.062271228e+01
3.210000000e+00 -1.952590436e-09 -3.670113651e-12  3.062271226e+01
3.220000000e+00 -1.934373401e-09 -3.644498098e-12  3.062271224e+01
3.230000000e+00 -1.921230987e-09 -3.627198208e-12  3.062271222e+01
3.240000000e+00 -1.903619632e-09 -3.601017628e-12  3.062271220e+01
3.250000000e+00 -1.890481317e-09 -3.582797481e-12  3.062271218e+01
3.260000000e+00 -1.875733847e-09 -3.562209880e-12  3.062271216e+01
3.270000000e+00 -1.859615342e-09 -3.539556521e-12  3.062271215e+01
3.280000000e+00 -1.846981957e-09 -3.521512925e-12  3.062271213e+01
3.290000000e+00 -1.833434627e-09 -3.502735946e-12  3.062271211e+01
3.300000000e+00 -1.817892960e-09 -3.481113501e-12  3.062271209e+01
3.310000000e+00 -1.803123910e-09 -3.458969322e-12  3.062271207e+01
3.320000000e+00 -1.794816155e-09 -3.450663766e-12  3.062271205e+01
3.330000000e+00 -1.773625221e-09 -3.417764006e-12  3.062271203e+01
3.340000000e+00 -1.755564366e-09 -3.389002369e-12  3.062271201e+01
3.350000000e+00 -1.738878556e-09 -3.364237749e-12  3.062271199e+01
3.360000000e+00 -1.728977629e-09 -3.351011118e-12  3.062271197e+01
3.370000000e+00 -1.714526243e-09 -3.330955135e-12  3.062271195e+01
3.380000000e+00 -1.705361080e-09 -3.319357573e-12  3.062271193e+01
3.390000000e+00 -1.689787900e-09 -3.296472283e-12  3.062271191e+01
3.400000000e+00 -1.675658168e-09 -3.276058597e-12  3.062271189e+01
3.410000000e+00 -1.658399720e-09 -3.248632468e-12  3.062271187e+01
3.420000000e+00 -1.645790467e-09 -3.230170300e-12  3.062271185e+01
3.430000000e+00 -1.641913531e-09 -3.229120806e-12  3.062271183e+01
3.440000000e+00 -1.630880897e-09 -3.213659693e-12  3.062271181e+01
3.450000000e+00 -1.620304770e-09 -3.200240196e-12  3.062271180e+01
3.460000000e+00 -1.613719929e-09 -3.193423272e-12  3.062271178e+01
3.470000000e+00 -1.599750621e-09 -3.173742087e-12  3.062271176e+01
3.480000000e+00 -1.583062256e-09 -3.145948301e-12  3.062271174e+01
3.490000000e+00 -1.570283430e-09 -3.127580069e-12  3.062271172e+01
3.500000000e+00 -1.549140772e-09 -3.092539588e-12  3.062271169e+01
3.510000000e+00 -1.534914960e-09 -3.069681602e-12  3.062271167e+01
3.520000000e+00 -1.523686881e-09 -3.054642725e-12  3.062271165e+01
3.530000000e+00 -1.510861134e-09 -3.034998391e-12  3.062271163e+01
3.540000000e+00 -1.488706756e-09 -2.996146149e-12  3.062271161e+01
3.550000000e+00 -1.477758746e-09 -2.982290295e-12  3.062271159e+01
3.560000000e+00 -1.458091977e-09 -2.948192595e-12  3.062271157e+01
3.570000000e+00 -1.439062978e-09 -2.916508098e-12  3.062271155e+01
3.580000000e+00 -1.419942396e-09 -2.884194179e-12  3.062271153e+01
3.590000000e+00 -1.407610308e-09 -2.865131667e-12  3.062271151e+01
3.600000000e+00 -1.391138970e-09 -2.836854681e-12  3.062271149e+01
3.610000000e+00 -1.373079039e-09 -2.807657735e-12  3.062271147e+01
3.620000000e+00 -1.362097071e-09 -2.790347628e-12  3.062271145e+01
3.630000000e+00 -1.342543086e-09 -2.755880032e-12  3.062271142e+01
3.640000000e+00 -1.332089382e-09 -2.739716976e-12  3.062271140e+01
3.650000000e+00 -1.313258095e-09 -2.707592866e-12  3.062271138e+01
3.660000000e+00 -1.297363234e-09 -2.681532413e-12  3.062271136e+01
3.670000000e+00 -1.284329455e-09 -2.660761425e-12  3.062271134e+01
