0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
7.700000000e-01 -8.818405819e-06  4.095105189e-07  4.358614093e-05
7.800000000e-01 -9.042515805e-06  4.169102259e-07  4.393069624e-05
7.900000000e-01 -9.269625811e-06  4.242330224e-07  4.427076191e-05
8.000000000e-01 -9.499454358e-06  4.316324680e-07  4.460651838e-05
8.100000000e-01 -9.732137693e-06  4.389032186e-07  4.493785142e-05
8.200000000e-01 -9.967402646e-06  4.464887063e-07  4.526491141e-05
8.300000000e-01 -1.020582217e-05  4.539475659e-07  4.558770956e-05
8.400000000e-01 -1.044701758e-05  4.613483651e-07  4.590615324e-05
8.500000000e-01 -1.069090623e-05  4.689659760e-07  4.622050206e-05
8.600000000e-01 -1.093774099e-05  4.767357479e-07  4.653065706e-05
8.700000000e-01 -1.118724422e-05  4.845317851e-07  4.683672304e-05
8.800000000e-01 -1.143992658e-05  4.921402763e-07  4.713864498e-05
8.900000000e-01 -1.169535684e-05  5.000263351e-07  4.743652560e-05
9.000000000e-01 -1.195365031e-05  5.078828091e-07  4.773035296e-05
9.100000000e-01 -1.221463259e-05  5.157058271e-07  4.802017757e-05
9.200000000e-01 -1.247828582e-05  5.237920841e-07  4.830612007e-05
9.300000000e-01 -1.274521688e-05  5.316597360e-07  4.858808046e-05
9.400000000e-01 -1.301495922e-05  5.396925910e-07  4.886616624e-05
9.500000000e-01 -1.328711821e-05  5.480006453e-07  4.914042742e-05
9.600000000e-01 -1.356264385e-05  5.561485601e-07  4.941079798e-05
9.700000000e-01 -1.384054919e-05  5.646423638e-07  4.967744641e-05
9.800000000e-01 -1.412133711e-05  5.729087074e-07  4.994028537e-05
9.900000000e-01 -1.440505982e-05  5.812667101e-07  5.019947254e-05
1.000000000e+00 -1.469186112e-05  5.896863044e-07  5.045486058e-05
1.010000000e+00 -1.498122251e-05  5.981787308e-07  5.070665349e-05
1.020000000e+00 -1.527342128e-05  6.068591550e-07  5.095478562e-05
1.030000000e+00 -1.556845124e-05  6.156046705e-07  5.119934170e-05
1.040000000e+00 -1.586639575e-05  6.244414379e-07  5.144033919e-05
1.050000000e+00 -1.616702050e-05  6.330887284e-07  5.167774114e-05
1.060000000e+00 -1.647063388e-05  6.418799473e-07  5.191168189e-05
1.070000000e+00 -1.677707111e-05  6.508386284e-07  5.214213200e-05
1.080000000e+00 -1.708622137e-05  6.596140083e-07  5.236908470e-05
1.090000000e+00 -1.739831720e-05  6.686564395e-07  5.259264395e-05
1.100000000e+00 -1.771310937e-05  6.777282977e-07  5.281279077e-05
1.110000000e+00 -1.803084412e-05  6.867280833e-07  5.302959614e-05
1.120000000e+00 -1.835158921e-05  6.960105092e-07  5.324305152e-05
1.130000000e+00 -1.867510858e-05  7.052428128e-07  5.345312739e-05
1.140000000e+00 -1.900114711e-05  7.143884609e-07  5.365999288e-05
1.150000000e+00 -1.933041197e-05  7.238652894e-07  5.386355817e-05
1.160000000e+00 -1.966253808e-05  7.332994138e-07  5.406391226e-05
1.170000000e+00 -1.999728121e-05  7.428732957e-07  5.426103454e-05
1.180000000e+00 -2.033504444e-05  7.523709227e-07  5.445500333e-05
1.190000000e+00 -2.067565467e-05  7.621701812e-07  5.464583692e-05
1.200000000e+00 -2.101906855e-05  7.716057057e-07  5.483344244e-05
1.210000000e+00 -2.136504453e-05  7.813766052e-07  5.501806468e-05
1.220000000e+00 -2.171430906e-05  7.910960834e-07  5.519955845e-05
1.230000000e+00 -2.206620508e-05  8.010280810e-07  5.537799447e-05
1.240000000e+00 -2.242093472e-05  8.109104899e-07  5.555344341e-05
1.250000000e+00 -2.277857846e-05  8.207381450e-07  5.572585932e-05
1.260000000e+00 -2.313898195e-05  8.308733557e-07  5.589526229e-05
1.270000000e+00 -2.350220998e-05  8.410675499e-07  5.606177943e-05
1.280000000e+00 -2.386839151e-05  8.514067613e-07  5.622535823e-05
1.290000000e+00 -2.423720227e-05  8.618334733e-07  5.638602603e-05
1.300000000e+00 -2.460921628e-05  8.722010042e-07  5.654378804e-05
1.310000000e+00 -2.498376602e-05  8.825175330e-07  5.669867314e-05
1.320000000e+00 -2.536127321e-05  8.932078788e-07  5.685077400e-05
1.330000000e+00 -2.574165515e-05  9.037703098e-07  5.700000030e-05
1.340000000e+00 -2.612474572e-05  9.144529168e-07  5.714652083e-05
1.350000000e+00 -2.651102544e-05  9.250098594e-07  5.729016215e-05
1.360000000e+00 -2.689961654e-05  9.357529139e-07  5.743113447e-05
1.370000000e+00 -2.729130873e-05  9.467775362e-07  5.756935060e-05
1.380000000e+00 -2.768596584e-05  9.573932979e-07  5.770485941e-05
1.390000000e+00 -2.808307716e-05  9.685592277e-07  5.783771897e-05
1.400000000e+00 -2.848343579e-05  9.797396117e-07  5.796787322e-05
1.410000000e+00 -2.888651442e-05  9.906621127e-07  5.809543696e-05
1.420000000e+00 -2.929245367e-05  1.001907701e-06  5.822031146e-05
1.430000000e+00 -2.970164402e-05  1.012929289e-06  5.834259009e-05
1.440000000e+00 -3.011328792e-05  1.024309299e-06  5.846231465e-05
1.450000000e+00 -3.052805685e-05  1.035641479e-06  5.857946298e-05
1.460000000e+00 -3.094529107e-05  1.047206846e-06  5.869410797e-05
1.470000000e+00 -3.136550839e-05  1.058770638e-06  5.880627739e-05
1.480000000e+00 -3.178888388e-05  1.070303310e-06  5.891584857e-05
1.490000000e+00 -3.221465097e-05  1.082204498e-06  5.902297997e-05
1.500000000e+00 -3.264352418e-05  1.093867386e-06  5.912758296e-05
1.510000000e+00 -3.307513705e-05  1.105590423e-06  5.922979612e-05
1.520000000e+00 -3.350957100e-05  1.117398476e-06  5.932960352e-05
1.530000000e+00 -3.394684765e-05  1.129321992e-06  5.942698571e-05
1.540000000e+00 -3.438729457e-05  1.141188557e-06  5.952193820e-05
1.550000000e+00 -3.482994073e-05  1.153244938e-06  5.961459213e-05
1.560000000e+00 -3.527603365e-05  1.165422474e-06  5.970481272e-05
1.570000000e+00 -3.572474133e-05  1.177502059e-06  5.979275738e-05
1.580000000e+00 -3.617648308e-05  1.189674783e-06  5.987835651e-05
1.590000000e+00 -3.663090499e-05  1.201986655e-06  5.996166602e-05
1.600000000e+00 -3.708830327e-05  1.214476291e-06  6.004272054e-05
1.610000000e+00 -3.754851760e-05  1.226960582e-06  6.012144636e-05
1.620000000e+00 -3.801173363e-05  1.239394722e-06  6.019799926e-05
1.630000000e+00 -3.847755984e-05  1.252023059e-06  6.027224937e-05
1.640000000e+00 -3.894632797e-05  1.264683190e-06  6.034439497e-05
1.650000000e+00 -3.941797950e-05  1.277349910e-06  6.041419841e-05
1.660000000e+00 -3.989261954e-05  1.290234261e-06  6.048191839e-05
1.670000000e+00 -4.036993110e-05  1.303153764e-06  6.054744789e-05
1.680000000e+00 -4.085007273e-05  1.316285431e-06  6.061082255e-05
1.690000000e+00 -4.133320287e-05  1.329188594e-06  6.067204857e-05
1.700000000e+00 -4.181915824e-05  1.342244896e-06  6.073114608e-05
1.710000000e+00 -4.230791417e-05  1.355457343e-06  6.078815578e-05
1.720000000e+00 -4.279942605e-05  1.369023718e-06  6.084308985e-05
1.730000000e+00 -4.329411409e-05  1.382233613e-06  6.089592445e-05
1.740000000e+00 -4.379118637e-05  1.395508647e-06  6.094676719e-05
1.750000000e+00 -4.429147691e-05  1.408960913e-06  6.099548234e-05
1.760000000e+00 -4.479450326e-05  1.422455241e-06  6.104220507e-05
1.770000000e+00 -4.530055167e-05  1.435864983e-06  6.108687888e-05
1.780000000e+00 -4.580915083e-05  1.449673246e-06  6.112962157e-05
1.790000000e+00 -4.632075967e-05  1.463340403e-06  6.117032051e-05
1.800000000e+00 -4.683503468e-05  1.476964027e-06  6.120908450e-05
1.810000000e+00 -4.735254295e-05  1.490976088e-06  6.124591117e-05
1.820000000e+00 -4.787258696e-05  1.504965843e-06  6.128077977e-05
1.830000000e+00 -4.839565333e-05  1.519217695e-06  6.131371409e-05
1.840000000e+00 -4.892164366e-05  1.533072525e-06  6.134471842e-05
1.850000000e+00 -4.945053733e-05  1.547239126e-06  6.137384286e-05
1.860000000e+00 -4.998197009e-05  1.561585717e-06  6.140106557e-05
1.870000000e+00 -5.051636169e-05  1.575963260e-06  6.142643628e-05
1.880000000e+00 -5.105391057e-05  1.590327142e-06  6.144988119e-05
1.890000000e+00 -5.159406669e-05  1.604779577e-06  6.147152213e-05
1.900000000e+00 -5.213726983e-05  1.619289266e-06  6.149128621e-05
1.910000000e+00 -5.268346713e-05  1.633991746e-06  6.150923575e-05
1.920000000e+00 -5.323231847e-05  1.648495320e-06  6.152540407e-05
1.930000000e+00 -5.378414020e-05  1.663299141e-06  6.153978326e-05
1.940000000e+00 -5.433881979e-05  1.678180020e-06  6.155232260e-05
1.950000000e+00 -5.489612350e-05  1.693070621e-06  6.156310903e-05
1.960000000e+00 -5.545636714e-05  1.708043297e-06  6.157216891e-05
1.970000000e+00 -5.601961753e-05  1.723218524e-06  6.157945490e-05
1.980000000e+00 -5.658580034e-05  1.738236279e-06  6.158499134e-05
1.990000000e+00 -5.715469052e-05  1.753336888e-06  6.158878917e-05
2.000000000e+00 -5.772631884e-05  1.768571577e-06  6.159092052e-05
2.010000000e+00 -5.830075378e-05  1.784047590e-06  6.159133582e-05
2.020000000e+00 -5.887823503e-05  1.799462030e-06  6.159003859e-05
2.030000000e+00 -5.945855334e-05  1.814917167e-06  6.158704359e-05
2.040000000e+00 -6.004200322e-05  1.830247506e-06  6.158235492e-05
2.050000000e+00 -6.062787104e-05  1.846214785e-06  6.157609099e-05
2.060000000e+00 -6.121675872e-05  1.861675395e-06  6.156811484e-05
2.070000000e+00 -6.180847757e-05  1.877611411e-06  6.155857839e-05
2.080000000e+00 -6.240329654e-05  1.893531796e-06  6.154731463e-05
2.090000000e+00 -6.300092114e-05  1.909373312e-06  6.153444386e-05
2.100000000e+00 -6.360116800e-05  1.925439064e-06  6.152004722e-05
2.110000000e+00 -6.420434875e-05  1.941533529e-06  6.150398709e-05
2.120000000e+00 -6.481050532e-05  1.957534406e-06  6.148635603e-05
2.130000000e+00 -6.541950660e-05  1.973779173e-06  6.146716753e-05
2.140000000e+00 -6.603142706e-05  1.989788717e-06  6.144641899e-05
2.150000000e+00 -6.664615155e-05  2.006462306e-06  6.142410457e-05
2.160000000e+00 -6.726381401e-05  2.023254245e-06  6.140025321e-05
2.170000000e+00 -6.788426910e-05  2.039857463e-06  6.137483019e-05
2.180000000e+00 -6.850747426e-05  2.056267643e-06  6.134790650e-05
2.190000000e+00 -6.913361286e-05  2.072919686e-06  6.131951568e-05
2.200000000e+00 -6.976277505e-05  2.089947236e-06  6.128955642e-05
2.210000000e+00 -7.039479661e-05  2.106818611e-06  6.125811533e-05
2.220000000e+00 -7.102954588e-05  2.123743260e-06  6.122521424e-05
2.230000000e+00 -7.166720400e-05  2.140748321e-06  6.119079471e-05
2.240000000e+00 -7.230759377e-05  2.157868835e-06  6.115492115e-05
2.250000000e+00 -7.295124258e-05  2.175017739e-06  6.111753362e-05
2.260000000e+00 -7.359742868e-05  2.192424346e-06  6.107876673e-05
2.270000000e+00 -7.424670180e-05  2.209753983e-06  6.103851202e-05
2.280000000e+00 -7.489861296e-05  2.227378053e-06  6.099685001e-05
2.290000000e+00 -7.555347930e-05  2.244901865e-06  6.095375515e-05
2.300000000e+00 -7.621140610e-05  2.262219294e-06  6.090921211e-05
2.310000000e+00 -7.687198348e-05  2.280032597e-06  6.086328016e-05
2.320000000e+00 -7.753563528e-05  2.297613026e-06  6.081593910e-05
2.330000000e+00 -7.820196576e-05  2.315120023e-06  6.076721463e-05
2.340000000e+00 -7.887127472e-05  2.333164429e-06  6.071707763e-05
2.350000000e+00 -7.954337015e-05  2.351174357e-06  6.066561944e-05
2.360000000e+00 -8.021839174e-05  2.369309687e-06  6.061272088e-05
2.370000000e+00 -8.089634783e-05  2.387388818e-06  6.055852283e-05
2.380000000e+00 -8.157699583e-05  2.405696476e-06  6.050296156e-05
2.390000000e+00 -8.226068019e-05  2.424365958e-06  6.044603806e-05
2.400000000e+00 -8.294739923e-05  2.442505221e-06  6.038774241e-05
2.410000000e+00 -8.363672222e-05  2.461023074e-06  6.032822355e-05
2.420000000e+00 -8.432905716e-05  2.479555155e-06  6.026732034e-05
2.430000000e+00 -8.502407700e-05  2.498311363e-06  6.020508740e-05
2.440000000e+00 -8.572187076e-05  2.517158960e-06  6.014156937e-05
2.450000000e+00 -8.642294200e-05  2.535568634e-06  6.007673599e-05
2.460000000e+00 -8.712668387e-05  2.554313089e-06  6.001062742e-05
2.470000000e+00 -8.783330227e-05  2.573172378e-06  5.994326470e-05
2.480000000e+00 -8.854289261e-05  2.592117493e-06  5.987450987e-05
2.490000000e+00 -8.925512276e-05  2.611066338e-06  5.980458498e-05
2.500000000e+00 -8.997030485e-05  2.629911325e-06  5.973340107e-05
2.510000000e+00 -9.068860907e-05  2.649319889e-06  5.966093672e-05
2.520000000e+00 -9.140965562e-05  2.668681490e-06  5.958721375e-05
2.530000000e+00 -9.213359560e-05  2.688279530e-06  5.951226641e-05
2.540000000e+00 -9.286039899e-05  2.707416718e-06  5.943607095e-05
2.550000000e+00 -9.358997761e-05  2.727142825e-06  5.935867455e-05
2.560000000e+00 -9.432272545e-05  2.746653155e-06  5.927999075e-05
2.570000000e+00 -9.505825649e-05  2.766282687e-06  5.920015000e-05
2.580000000e+00 -9.579626797e-05  2.786304785e-06  5.911909669e-05
2.590000000e+00 -9.653750467e-05  2.806268061e-06  5.903683540e-05
2.600000000e+00 -9.728174686e-05  2.825945316e-06  5.895336243e-05
2.610000000e+00 -9.802867474e-05  2.845773946e-06  5.886867791e-05
2.620000000e+00 -9.877826220e-05  2.865901703e-06  5.878287387e-05
2.630000000e+00 -9.953102047e-05  2.886175162e-06  5.869583162e-05
2.640000000e+00 -1.002865327e-04  2.906122287e-06  5.860765864e-05
2.650000000e+00 -1.010450088e-04  2.926465813e-06  5.851828494e-05
2.660000000e+00 -1.018063446e-04  2.947228554e-06  5.842777358e-05
2.670000000e+00 -1.025704901e-04  2.967366379e-06  5.833612464e-05
2.680000000e+00 -1.033376061e-04  2.988100448e-06  5.824331456e-05
2.690000000e+00 -1.041076654e-04  3.008774445e-06  5.814937735e-05
2.700000000e+00 -1.048805632e-04  3.029589029e-06  5.805427247e-05
2.710000000e+00 -1.056562494e-04  3.050544780e-06  5.795806705e-05
2.720000000e+00 -1.064348979e-04  3.071204823e-06  5.786073520e-05
2.730000000e+00 -1.072162425e-04  3.092133803e-06  5.776229144e-05
2.740000000e+00 -1.080007581e-04  3.112929064e-06  5.766266357e-05
2.750000000e+00 -1.087879865e-04  3.133865788e-06  5.756203586e-05
2.760000000e+00 -1.095778936e-04  3.155209506e-06  5.746027126e-05
2.770000000e+00 -1.103709190e-04  3.176379114e-06  5.735739979e-05
2.780000000e+00 -1.111668906e-04  3.197911004e-06  5.725344464e-05
2.790000000e+00 -1.119657254e-04  3.219369684e-06  5.714835887e-05
2.800000000e+00 -1.127675359e-04  3.240725545e-06  5.704222801e-05
2.810000000e+00 -1.135720309e-04  3.262522290e-06  5.693502888e-05
2.820000000e+00 -1.143797356e-04  3.284132761e-06  5.682669367e-05
2.830000000e+00 -1.151899187e-04  3.306188205e-06  5.671734348e-05
2.840000000e+00 -1.160030114e-04  3.327882138e-06  5.660692411e-05
2.850000000e+00 -1.168194012e-04  3.349968544e-06  5.649547668e-05
2.860000000e+00 -1.176385661e-04  3.372016251e-06  5.638298261e-05
2.870000000e+00 -1.184603688e-04  3.393915120e-06  5.626943344e-05
2.880000000e+00 -1.192854165e-04  3.416238690e-06  5.615485299e-05
2.890000000e+00 -1.201131760e-04  3.438816055e-06  5.603920734e-05
2.900000000e+00 -1.209435718e-04  3.460913250e-06  5.592253901e-05
2.910000000e+00 -1.217769876e-04  3.483478282e-06  5.580482917e-05
2.920000000e+00 -1.226131634e-04  3.506032223e-06  5.568612104e-05
2.930000000e+00 -1.234523737e-04  3.528444637e-06  5.556635408e-05
2.940000000e+00 -1.242943655e-04  3.550698715e-06  5.544558931e-05
2.950000000e+00 -1.251395315e-04  3.573445649e-06  5.532384551e-05
2.960000000e+00 -1.259872985e-04  3.596021735e-06  5.520108536e-05
2.970000000e+00 -1.268381884e-04  3.618879703e-06  5.507732931e-05
2.980000000e+00 -1.276916980e-04  3.641576971e-06  5.495257620e-05
2.990000000e+00 -1.285481975e-04  3.664433001e-06  5.482682431e-05
3.000000000e+00 -1.294079566e-04  3.687698267e-06  5.470010058e-05
3.010000000e+00 -1.302703041e-04  3.710884243e-06  5.457237327e-05
3.020000000e+00 -1.311354018e-04  3.733888990e-06  5.444367735e-05
3.030000000e+00 -1.320036508e-04  3.757232377e-06  5.431401245e-05
3.040000000e+00 -1.328746745e-04  3.780556039e-06  5.418337702e-05
3.050000000e+00 -1.337484875e-04  3.803861255e-06  5.405177010e-05
3.060000000e+00 -1.346254030e-04  3.827379851e-06  5.391920405e-05
3.070000000e+00 -1.355051968e-04  3.850960278e-06  5.378564260e-05
3.080000000e+00 -1.363878061e-04  3.874594771e-06  5.365116816e-05
3.090000000e+00 -1.372732762e-04  3.898304954e-06  5.351572306e-05
3.100000000e+00 -1.381614874e-04  3.921951741e-06  5.337934911e-05
3.110000000e+00 -1.390528029e-04  3.945770444e-06  5.324203563e-05
3.120000000e+00 -1.399469295e-04  3.969687727e-06  5.310378028e-05
3.130000000e+00 -1.408439005e-04  3.993644932e-06  5.296456998e-05
3.140000000e+00 -1.417436954e-04  4.017626343e-06  5.282444902e-05
3.150000000e+00 -1.426464728e-04  4.041729277e-06  5.268339367e-05
3.160000000e+00 -1.435523154e-04  4.066059377e-06  5.254141988e-05
3.170000000e+00 -1.444610804e-04  4.090600091e-06  5.239853523e-05
3.180000000e+00 -1.453725236e-04  4.114960349e-06  5.225473372e-05
3.190000000e+00 -1.462866121e-04  4.139279904e-06  5.210999964e-05
3.200000000e+00 -1.472040228e-04  4.163952233e-06  5.196437053e-05
3.210000000e+00 -1.481240315e-04  4.188508389e-06  5.181783955e-05
3.220000000e+00 -1.490470446e-04  4.213278288e-06  5.167035590e-05
3.230000000e+00 -1.499732921e-04  4.238191287e-06  5.152195645e-05
3.240000000e+00 -1.509024458e-04  4.263415692e-06  5.137271993e-05
3.250000000e+00 -1.518340966e-04  4.288287323e-06  5.122257169e-05
3.260000000e+00 -1.527688818e-04  4.313397370e-06  5.107154208e-05
3.270000000e+00 -1.537062999e-04  4.338382945e-06  5.091961573e-05
3.280000000e+00 -1.546468472e-04  4.363617161e-06  5.076682094e-05
3.290000000e+00 -1.555902107e-04  4.388862695e-06  5.061314255e-05
3.300000000e+00 -1.565364406e-04  4.414181362e-06  5.045859975e-05
3.310000000e+00 -1.574854650e-04  4.439547931e-06  5.030318292e-05
3.320000000e+00 -1.584373964e-04  4.464807641e-06  5.014679317e-05
3.330000000e+00 -1.593923344e-04  4.490427689e-06  4.998962675e-05
3.340000000e+00 -1.603502331e-04  4.516260612e-06  4.983160129e-05
3.350000000e+00 -1.613110798e-04  4.542060444e-06  4.967270839e-05
3.360000000e+00 -1.622745784e-04  4.567564412e-06  4.951293177e-05
3.370000000e+00 -1.632412998e-04  4.593493944e-06  4.935230429e-05
3.380000000e+00 -1.642109958e-04  4.619519950e-06  4.919081677e-05
3.390000000e+00 -1.651830578e-04  4.645321423e-06  4.902848826e-05
3.400000000e+00 -1.661585544e-04  4.671495659e-06  4.886532645e-05
3.410000000e+00 -1.671366416e-04  4.697616822e-06  4.870128756e-05
3.420000000e+00 -1.681177491e-04  4.723669690e-06  4.853644800e-05
3.430000000e+00 -1.691016006e-04  4.749530228e-06  4.837076588e-05
3.440000000e+00 -1.700885643e-04  4.775937624e-06  4.820424299e-05
3.450000000e+00 -1.710781746e-04  4.802061301e-06  4.803686101e-05
3.460000000e+00 -1.720708619e-04  4.828339283e-06  4.786864231e-05
3.470000000e+00 -1.730662972e-04  4.854760201e-06  4.769963054e-05
3.480000000e+00 -1.740646107e-04  4.881588959e-06  4.752980408e-05
3.490000000e+00 -1.750660295e-04  4.908330683e-06  4.735914670e-05
3.500000000e+00 -1.760701106e-04  4.935313484e-06  4.718768447e-05
3.510000000e+00 -1.770771962e-04  4.962287850e-06  4.701538445e-05
3.520000000e+00 -1.780872148e-04  4.989006041e-06  4.684224519e-05
3.530000000e+00 -1.791002307e-04  5.016088790e-06  4.666831987e-05
3.540000000e+00 -1.801158679e-04  5.043231536e-06  4.649361868e-05
3.550000000e+00 -1.811348451e-04  5.070363953e-06  4.631807598e-05
3.560000000e+00 -1.821566093e-04  5.098001229e-06  4.614174267e-05
3.570000000e+00 -1.831811236e-04  5.125412674e-06  4.596460425e-05
3.580000000e+00 -1.842084910e-04  5.152809147e-06  4.578668982e-05
3.590000000e+00 -1.852391927e-04  5.180516769e-06  4.560797201e-05
3.600000000e+00 -1.862721152e-04  5.208007466e-06  4.542844128e-05
3.610000000e+00 -1.873083024e-04  5.235701899e-06  4.524813607e-05
3.620000000e+00 -1.883473420e-04  5.263468785e-06  4.506698643e-05
3.630000000e+00 -1.893891505e-04  5.291351719e-06  4.488505841e-05
3.640000000e+00 -1.904339908e-04  5.319103098e-06  4.470235741e-05
3.650000000e+00 -1.914817699e-04  5.347225369e-06  4.451885643e-05
3.660000000e+00 -1.925323068e-04  5.375209537e-06  4.433460344e-05
3.670000000e+00 -1.935862244e-04  5.403480267e-06  4.414952700e-05
3.680000000e+00 -1.946426620e-04  5.431720738e-06  4.396370534e-05
3.690000000e+00 -1.957017310e-04  5.459944036e-06  4.377713177e-05
3.700000000e+00 -1.967640366e-04  5.488495914e-06  4.358976121e-05
3.710000000e+00 -1.978293587e-04  5.516868193e-06  4.340162609e-05
3.720000000e+00 -1.988974263e-04  5.545458907e-06  4.321273612e-05
3.730000000e+00 -1.999686818e-04  5.574291606e-06  4.302304611e-05
3.740000000e+00 -2.010427185e-04  5.603065125e-06  4.283257648e-05
3.750000000e+00 -2.021194418e-04  5.631759660e-06  4.264137883e-05
3.760000000e+00 -2.031992364e-04  5.660662717e-06  4.244942755e-05
