0.000000000e+00 5.332843830e-08 1.427794825e-06 1.492261591e-08
1.000000000e-02 5.202840665e-08 1.754051647e-06 1.480842706e-08
2.000000000e-02 1.056421472e-07 2.036829087e-06 2.268860348e-08
3.000000000e-02 1.165201791e-07 2.361004865e-06 3.338097065e-08
4.000000000e-02 1.025677612e-07 2.680293609e-06 2.350869181e-08
5.000000000e-02 1.030554651e-07 3.019623233e-06 3.219590141e-08
6.000000000e-02 6.616118161e-08 3.364285338e-06 2.324755597e-08
7.000000000e-02 1.003488930e-07 3.673573058e-06 2.637127899e-08
8.000000000e-02 7.672159973e-08 4.006155440e-06 2.667382169e-08
9.000000000e-02 4.571464977e-08 4.318421255e-06 1.777589122e-08
1.000000000e-01 5.617258347e-08 4.638256776e-06 1.815983577e-08
1.100000000e-01 7.780514597e-08 4.963485089e-06 2.594726313e-08
1.200000000e-01 5.837767408e-08 5.320239489e-06 1.979880039e-08
1.300000000e-01 4.224738125e-08 5.626184443e-06 1.456322332e-08
1.400000000e-01 2.965316860e-08 5.958787293e-06 1.818062592e-08
1.500000000e-01 2.171357062e-08 6.297029047e-06 2.134520817e-08
1.600000000e-01 -6.650469359e-09  6.611238576e-06  1.578955933e-08
1.700000000e-01 -7.408581890e-10  6.934396468e-06  1.006950440e-08
1.800000000e-01 3.845511792e-08 7.264530849e-06 1.859240676e-08
1.900000000e-01 -6.820166984e-09  7.592963737e-06  1.059883543e-08
2.000000000e-01 -1.286538390e-08  7.918125856e-06  9.762984358e-09
2.100000000e-01 -3.482597868e-09  8.243255553e-06  1.341244199e-08
2.200000000e-01 3.333262233e-09 8.594406837e-06 1.154843708e-08
2.300000000e-01 -3.672701720e-08  8.914738790e-06  7.998621956e-09
2.400000000e-01 1.649298907e-08 9.238397633e-06 1.537090663e-08
2.500000000e-01 1.407472971e-09 9.550401253e-06 1.530703276e-08
2.600000000e-01 -2.448376944e-08  9.889793252e-06  8.519777036e-09
2.700000000e-01 -8.829077804e-10  1.021648677e-05  1.173757894e-08
2.800000000e-01 -3.573755643e-08  1.058602084e-05  3.070772886e-09
2.900000000e-01 -3.273966280e-08  1.090701098e-05  4.607992309e-09
3.000000000e-01 -3.336541144e-08  1.123548462e-05  7.281643724e-09
3.100000000e-01 4.471245574e-08 1.151416606e-05 2.025687889e-08
3.200000000e-01 2.558227077e-08 1.184404814e-05 2.061933955e-08
3.300000000e-01 2.366549466e-08 1.216479014e-05 1.751303046e-08
3.400000000e-01 8.094225251e-09 1.250356730e-05 1.469941865e-08
3.500000000e-01 1.101440031e-08 1.282603375e-05 1.866237774e-08
3.600000000e-01 6.215564366e-09 1.317653701e-05 1.472637024e-08
3.700000000e-01 -3.320676166e-08  1.349545498e-05  1.243864005e-08
3.800000000e-01 -3.263455452e-08  1.382761684e-05  1.278470960e-08
3.900000000e-01 4.828828687e-09 1.413472080e-05 1.906775426e-08
4.000000000e-01 -4.451225980e-09  1.448796357e-05  1.419024134e-08
4.100000000e-01 -2.037368040e-08  1.482477775e-05  1.310447052e-08
4.200000000e-01 -1.558285939e-09  1.512826845e-05  1.072063029e-08
4.300000000e-01 -8.819127651e-09  1.546783072e-05  1.131748650e-08
4.400000000e-01 -4.671730359e-08  1.579081207e-05  1.107378637e-08
4.500000000e-01 -4.107716633e-08  1.613714458e-05  1.547782482e-08
4.600000000e-01 -5.578643141e-08  1.648215460e-05  9.683353052e-09
4.700000000e-01 -6.954907280e-08  1.678756822e-05  7.718938846e-09
4.800000000e-01 -2.094263474e-08  1.713497788e-05  1.382016690e-08
4.900000000e-01 -3.421138940e-08  1.744639119e-05  1.399622948e-08
5.000000000e-01 -5.899549865e-08  1.777563304e-05  1.127661031e-08
5.100000000e-01 -6.963038307e-08  1.811911886e-05  5.144724453e-09
5.200000000e-01 -4.292052552e-08  1.844852703e-05  1.038328816e-08
5.300000000e-01 -6.823031998e-08  1.878786992e-05  8.602802022e-09
5.400000000e-01 -2.757211529e-08  1.912032473e-05  1.038181258e-08
5.500000000e-01 -7.490195186e-08  1.943195740e-05  8.343106416e-09
5.600000000e-01 -5.128083691e-08  1.977979617e-05  7.707412000e-09
5.700000000e-01 -6.721716509e-08  2.012643246e-05  8.872913760e-09
5.800000000e-01 -4.796424280e-08  2.043088387e-05  1.117863950e-08
5.900000000e-01 -7.660480306e-08  2.079514971e-05  4.943059252e-09
6.000000000e-01 -1.021965317e-07  2.111503350e-05  2.491674137e-09
6.100000000e-01 -8.797910723e-08  2.143001626e-05  8.503081650e-09
6.200000000e-01 -6.143415723e-08  2.175678780e-05  7.865613099e-09
6.300000000e-01 -8.701149366e-08  2.208628896e-05  7.588051662e-09
6.400000000e-01 -1.098079210e-07  2.244757560e-05  5.291813312e-09
6.500000000e-01 -1.263066489e-07  2.278147287e-05  3.698669218e-09
6.600000000e-01 -8.290778726e-08  2.309293174e-05  5.640429573e-09
6.700000000e-01 -7.553749730e-08  2.342904558e-05  5.405857607e-09
6.800000000e-01 -1.073510409e-07  2.377232173e-05  2.206706017e-09
6.900000000e-01 -8.228399803e-08  2.410376995e-05  5.004518197e-09
7.000000000e-01 -1.257809794e-07  2.441558547e-05  2.325440465e-09
7.100000000e-01 -1.211883511e-07  2.474050962e-05  3.302105854e-09
7.200000000e-01 -1.354492041e-07  2.508611925e-05  1.998262308e-09
7.300000000e-01 -1.478716997e-07  2.541520041e-05 -5.659690314e-10
7.400000000e-01 -1.100243018e-07  2.576265611e-05  4.707580956e-09
7.500000000e-01 -1.133587938e-07  2.608546656e-05  3.081840157e-09
7.600000000e-01 -9.052386751e-08  2.642822940e-05  4.576828657e-09
7.700000000e-01 -1.193792829e-07  2.678405268e-05  7.057574119e-10
7.800000000e-01 -1.018992855e-07  2.709647782e-05  2.810029423e-09
7.900000000e-01 -1.312661553e-07  2.744060580e-05 -7.322578524e-10
8.000000000e-01 -1.240000439e-07  2.775874400e-05  1.148408362e-09
8.100000000e-01 -1.080644266e-07  2.809184491e-05  1.843415494e-09
8.200000000e-01 -1.488955756e-07  2.844601939e-05 -1.729600766e-09
8.300000000e-01 -1.320125881e-07  2.874993110e-05  1.440430227e-10
8.400000000e-01 -1.525862748e-07  2.908377659e-05 -1.896291323e-09
8.500000000e-01 -1.594478260e-07  2.944428869e-05 -4.240419816e-09
8.600000000e-01 -1.616285445e-07  2.974730457e-05 -2.341398347e-09
8.700000000e-01 -1.681232730e-07  3.007953562e-05 -4.611351084e-09
8.800000000e-01 -1.770174079e-07  3.041440766e-05 -6.910749736e-09
8.900000000e-01 -1.825359763e-07  3.075699285e-05 -6.366990578e-09
9.000000000e-01 -1.355189051e-07  3.109319395e-05 -1.483698103e-09
9.100000000e-01 -1.606183764e-07  3.143590894e-05 -2.523627590e-09
9.200000000e-01 -1.809348584e-07  3.176027061e-05 -3.573568967e-09
9.300000000e-01 -1.601690760e-07  3.210252589e-05 -2.579785015e-09
9.400000000e-01 -2.005122987e-07  3.242391597e-05 -5.436122590e-09
9.500000000e-01 -2.083610059e-07  3.275708765e-05 -6.742781383e-09
9.600000000e-01 -1.574665725e-07  3.309453947e-05 -5.291102445e-10
9.700000000e-01 -1.840397393e-07  3.344491362e-05 -2.803616722e-09
9.800000000e-01 -1.885468310e-07  3.376055337e-05 -1.953375854e-09
9.900000000e-01 -2.117716295e-07  3.410234462e-05 -6.869362230e-09
1.000000000e+00 -2.044852152e-07  3.443015955e-05 -6.258874806e-09
1.010000000e+00 -2.060788560e-07  3.479113243e-05 -6.846805341e-09
1.020000000e+00 -2.028939691e-07  3.509798100e-05 -7.470684653e-09
1.030000000e+00 -2.077323398e-07  3.543156379e-05 -4.711376745e-09
1.040000000e+00 -1.894853861e-07  3.578652977e-05 -4.719779760e-09
1.050000000e+00 -1.966601749e-07  3.611521200e-05 -7.556352815e-09
1.060000000e+00 -2.092666610e-07  3.643686838e-05 -6.937280060e-09
1.070000000e+00 -2.035830154e-07  3.679028905e-05 -5.701737703e-09
1.080000000e+00 -2.037966399e-07  3.713435653e-05 -6.606909521e-09
1.090000000e+00 -2.205248149e-07  3.744152885e-05 -9.270079801e-09
1.100000000e+00 -2.269612924e-07  3.778240168e-05 -6.155270840e-09
1.110000000e+00 -2.374223512e-07  3.813326325e-05 -9.177005773e-09
1.120000000e+00 -2.272891120e-07  3.846444309e-05 -1.027877682e-08
1.130000000e+00 -2.338218649e-07  3.878916948e-05 -6.506274136e-09
1.140000000e+00 -2.416458394e-07  3.913617083e-05 -7.500760066e-09
1.150000000e+00 -2.292248977e-07  3.946872243e-05 -8.626097052e-09
1.160000000e+00 -2.283664486e-07  3.979635711e-05 -9.484816121e-09
1.170000000e+00 -2.004541940e-07  4.013477550e-05 -5.199891890e-09
1.180000000e+00 -2.448999796e-07  4.049971508e-05 -9.067754812e-09
1.190000000e+00 -2.465901338e-07  4.081470586e-05 -1.021576334e-08
1.200000000e+00 -2.321057094e-07  4.115902562e-05 -9.936231819e-09
1.210000000e+00 -2.505182096e-07  4.148968079e-05 -1.101603192e-08
1.220000000e+00 -2.327902528e-07  4.181384247e-05 -9.235855242e-09
1.230000000e+00 -2.719905050e-07  4.215478225e-05 -1.189500468e-08
1.240000000e+00 -2.501992231e-07  4.250056967e-05 -1.069469780e-08
1.250000000e+00 -2.376002115e-07  4.285102177e-05 -9.709790569e-09
1.260000000e+00 -2.353720778e-07  4.316467502e-05 -8.329495966e-09
1.270000000e+00 -2.430496148e-07  4.351761861e-05 -8.315130552e-09
1.280000000e+00 -2.483489185e-07  4.384006307e-05 -9.939134934e-09
1.290000000e+00 -2.582408220e-07  4.418668857e-05 -1.205840371e-08
1.300000000e+00 -2.590343237e-07  4.453448890e-05 -1.144850652e-08
1.310000000e+00 -2.651439663e-07  4.484759443e-05 -1.037257312e-08
1.320000000e+00 -2.598636120e-07  4.518518949e-05 -8.206624094e-09
1.330000000e+00 -2.890311049e-07  4.551498397e-05 -1.407461188e-08
1.340000000e+00 -2.772410551e-07  4.586060888e-05 -1.263363551e-08
1.350000000e+00 -2.662895597e-07  4.621319491e-05 -1.218440289e-08
1.360000000e+00 -2.806166460e-07  4.652762926e-05 -1.415883381e-08
1.370000000e+00 -2.888769407e-07  4.686926822e-05 -1.260811306e-08
1.380000000e+00 -2.628597828e-07  4.721178687e-05 -1.037203506e-08
1.390000000e+00 -2.984045486e-07  4.753588017e-05 -1.443870011e-08
1.400000000e+00 -2.736521052e-07  4.788515833e-05 -1.187211041e-08
1.410000000e+00 -3.171738563e-07  4.822151725e-05 -1.681715532e-08
1.420000000e+00 -3.031321485e-07  4.853908879e-05 -1.410707643e-08
1.430000000e+00 -2.846251829e-07  4.888394354e-05 -1.263278311e-08
1.440000000e+00 -2.943032688e-07  4.923878412e-05 -1.464022601e-08
1.450000000e+00 -2.665049385e-07  4.956548425e-05 -1.230607826e-08
1.460000000e+00 -3.102622317e-07  4.991746804e-05 -1.492651610e-08
1.470000000e+00 -2.838991215e-07  5.023530472e-05 -1.248305569e-08
1.480000000e+00 -2.983969003e-07  5.059679338e-05 -1.389305953e-08
1.490000000e+00 -2.905175226e-07  5.091184556e-05 -1.515314602e-08
1.500000000e+00 -3.256317947e-07  5.126852761e-05 -1.674804849e-08
1.510000000e+00 -2.711625948e-07  5.159547030e-05 -9.208624874e-09
1.520000000e+00 -3.378960789e-07  5.192449195e-05 -1.750842920e-08
1.530000000e+00 -3.431104001e-07  5.225907482e-05 -1.762048713e-08
1.540000000e+00 -3.053746771e-07  5.261466016e-05 -1.518966111e-08
1.550000000e+00 -3.412075599e-07  5.293533346e-05 -1.839168519e-08
1.560000000e+00 -2.868170009e-07  5.327446351e-05 -1.248634284e-08
1.570000000e+00 -3.333872072e-07  5.363833907e-05 -1.578528915e-08
1.580000000e+00 -3.149303277e-07  5.394645854e-05 -1.438461444e-08
1.590000000e+00 -3.372323804e-07  5.430033679e-05 -1.681339915e-08
1.600000000e+00 -2.933371063e-07  5.464134976e-05 -1.296260668e-08
1.610000000e+00 -3.583541287e-07  5.497026028e-05 -1.903311143e-08
1.620000000e+00 -3.046116651e-07  5.530679805e-05 -1.442535582e-08
1.630000000e+00 -3.439384232e-07  5.566618157e-05 -1.716037410e-08
1.640000000e+00 -3.197116082e-07  5.597507693e-05 -1.507715709e-08
1.650000000e+00 -3.525037796e-07  5.634285094e-05 -1.738346751e-08
1.660000000e+00 -3.382215240e-07  5.667362936e-05 -1.846405857e-08
1.670000000e+00 -3.636321389e-07  5.698395553e-05 -2.008319732e-08
1.680000000e+00 -3.274890998e-07  5.733755542e-05 -1.487060015e-08
1.690000000e+00 -3.459701703e-07  5.769973402e-05 -1.616372519e-08
1.700000000e+00 -3.480630094e-07  5.801158807e-05 -1.712838102e-08
1.710000000e+00 -3.623625293e-07  5.835423066e-05 -1.947818707e-08
1.720000000e+00 -3.726408425e-07  5.868259525e-05 -2.069123419e-08
1.730000000e+00 -3.423727573e-07  5.903595474e-05 -1.472395256e-08
1.740000000e+00 -3.492886525e-07  5.938163771e-05 -1.665456727e-08
1.750000000e+00 -3.643733241e-07  5.970921167e-05 -1.901671171e-08
1.760000000e+00 -3.711772516e-07  6.003687046e-05 -1.978622782e-08
1.770000000e+00 -3.603173138e-07  6.039024658e-05 -1.662809592e-08
1.780000000e+00 -3.742570205e-07  6.072813604e-05 -2.045212903e-08
1.790000000e+00 -3.433395458e-07  6.106323913e-05 -1.598157722e-08
1.800000000e+00 -3.972405551e-07  6.140988508e-05 -2.065235956e-08
1.810000000e+00 -3.564539179e-07  6.174501452e-05 -1.917248940e-08
1.820000000e+00 -3.762855889e-07  6.208149922e-05 -1.757792256e-08
1.830000000e+00 -3.595405747e-07  6.243078490e-05 -1.758036413e-08
1.840000000e+00 -3.812833242e-07  6.275922449e-05 -1.938599594e-08
1.850000000e+00 -3.707997242e-07  6.308573118e-05 -1.922967887e-08
1.860000000e+00 -4.156311343e-07  6.342606584e-05 -2.297728699e-08
1.870000000e+00 -4.113208017e-07  6.375766583e-05 -2.325237343e-08
1.880000000e+00 -4.048037690e-07  6.410333293e-05 -2.021940949e-08
1.890000000e+00 -4.203741077e-07  6.445124849e-05 -2.542545371e-08
1.900000000e+00 -3.757656717e-07  6.478354878e-05 -1.990231399e-08
1.910000000e+00 -4.116181663e-07  6.513082636e-05 -2.116675754e-08
1.920000000e+00 -4.112245318e-07  6.545341433e-05 -2.028829849e-08
1.930000000e+00 -4.211552349e-07  6.580817569e-05 -2.185584325e-08
1.940000000e+00 -3.766332672e-07  6.615609627e-05 -1.849967945e-08
1.950000000e+00 -3.802381717e-07  6.649380029e-05 -1.811977102e-08
1.960000000e+00 -4.466917861e-07  6.683135818e-05 -2.487633549e-08
1.970000000e+00 -4.195978552e-07  6.716920861e-05 -2.547163915e-08
1.980000000e+00 -4.090871741e-07  6.750756338e-05 -2.344046045e-08
1.990000000e+00 -3.818949463e-07  6.785315062e-05 -1.772329716e-08
2.000000000e+00 -4.442884353e-07  6.817247102e-05 -2.484027250e-08
2.010000000e+00 -4.401699478e-07  6.852769458e-05 -2.668690004e-08
2.020000000e+00 -4.451471986e-07  6.885793002e-05 -2.734764269e-08
2.030000000e+00 -4.185391802e-07  6.918209861e-05 -2.378884263e-08
2.040000000e+00 -4.090770239e-07  6.954650576e-05 -1.865762814e-08
2.050000000e+00 -4.101637202e-07  6.988646826e-05 -2.039267178e-08
2.060000000e+00 -4.180064804e-07  7.022123138e-05 -2.007421873e-08
2.070000000e+00 -4.463408523e-07  7.056394386e-05 -2.415693750e-08
2.080000000e+00 -4.160177480e-07  7.090370041e-05 -2.158704241e-08
2.090000000e+00 -4.240974697e-07  7.124336905e-05 -2.059795061e-08
2.100000000e+00 -4.569408094e-07  7.158476712e-05 -2.586549467e-08
2.110000000e+00 -3.999850056e-07  7.191808484e-05 -1.909679401e-08
2.120000000e+00 -3.999203287e-07  7.226243472e-05 -1.864033703e-08
2.130000000e+00 -4.030609649e-07  7.260817687e-05 -1.870024580e-08
2.140000000e+00 -4.509045631e-07  7.294251912e-05 -2.176602115e-08
2.150000000e+00 -4.376244428e-07  7.329159521e-05 -2.237722352e-08
2.160000000e+00 -4.439609760e-07  7.361091252e-05 -2.501526247e-08
2.170000000e+00 -4.171634639e-07  7.396794693e-05 -1.897763551e-08
2.180000000e+00 -4.483776457e-07  7.429929791e-05 -2.065391753e-08
2.190000000e+00 -4.771519169e-07  7.464590605e-05 -2.614099980e-08
2.200000000e+00 -4.498085747e-07  7.495870893e-05 -2.333772975e-08
2.210000000e+00 -4.474203934e-07  7.531585928e-05 -2.228571235e-08
2.220000000e+00 -4.450936499e-07  7.567247877e-05 -2.090889419e-08
2.230000000e+00 -4.573237634e-07  7.600599601e-05 -2.297609907e-08
2.240000000e+00 -4.703720672e-07  7.633780409e-05 -2.528871806e-08
2.250000000e+00 -4.388676193e-07  7.668026278e-05 -2.009566080e-08
2.260000000e+00 -4.982079320e-07  7.702802696e-05 -2.705671673e-08
2.270000000e+00 -4.774847551e-07  7.734927054e-05 -2.628068885e-08
2.280000000e+00 -4.893821644e-07  7.768708656e-05 -2.625382994e-08
2.290000000e+00 -4.785686505e-07  7.803311927e-05 -2.388630583e-08
2.300000000e+00 -4.669107983e-07  7.837079898e-05 -2.266648081e-08
2.310000000e+00 -5.073618018e-07  7.872528755e-05 -2.717958608e-08
2.320000000e+00 -4.745605401e-07  7.907316295e-05 -2.516087074e-08
2.330000000e+00 -4.473447031e-07  7.940812789e-05 -1.923373304e-08
2.340000000e+00 -4.977487811e-07  7.973558905e-05 -2.468789135e-08
2.350000000e+00 -5.065168038e-07  8.009053748e-05 -2.796925832e-08
2.360000000e+00 -4.677147255e-07  8.041343024e-05 -2.179516011e-08
2.370000000e+00 -4.759930533e-07  8.077083969e-05 -1.939886988e-08
2.380000000e+00 -5.111170204e-07  8.111855521e-05 -2.704023278e-08
2.390000000e+00 -4.557050686e-07  8.145590227e-05 -2.284949716e-08
2.400000000e+00 -4.668359129e-07  8.179877617e-05 -2.143456657e-08
2.410000000e+00 -4.742879805e-07  8.211744723e-05 -1.963463778e-08
2.420000000e+00 -5.011550991e-07  8.247365603e-05 -2.317631418e-08
2.430000000e+00 -5.083370769e-07  8.280940192e-05 -2.681521167e-08
2.440000000e+00 -5.108123985e-07  8.313881042e-05 -2.886684715e-08
2.450000000e+00 -4.786093314e-07  8.348826808e-05 -2.069232324e-08
2.460000000e+00 -5.121386456e-07  8.384788118e-05 -2.355905392e-08
2.470000000e+00 -4.918037580e-07  8.419128461e-05 -2.427609992e-08
2.480000000e+00 -4.783141111e-07  8.451606328e-05 -2.315159140e-08
2.490000000e+00 -5.150987892e-07  8.485202034e-05 -2.502503179e-08
2.500000000e+00 -5.449620266e-07  8.520283693e-05 -2.749387145e-08
2.510000000e+00 -5.238358374e-07  8.554200338e-05 -2.879403980e-08
2.520000000e+00 -4.879010238e-07  8.587668525e-05 -2.473860319e-08
2.530000000e+00 -5.214980426e-07  8.620665614e-05 -2.696621754e-08
2.540000000e+00 -4.742279423e-07  8.656683388e-05 -2.002928797e-08
2.550000000e+00 -5.417452673e-07  8.691751755e-05 -2.573794578e-08
2.560000000e+00 -4.979049815e-07  8.724957720e-05 -2.247800652e-08
2.570000000e+00 -5.277165900e-07  8.757443478e-05 -2.650159843e-08
2.580000000e+00 -5.274252023e-07  8.790911256e-05 -2.765990073e-08
2.590000000e+00 -5.230543682e-07  8.827450521e-05 -2.453986680e-08
2.600000000e+00 -5.059849053e-07  8.862835344e-05 -2.194928710e-08
2.610000000e+00 -5.346881904e-07  8.895451783e-05 -2.569792842e-08
2.620000000e+00 -5.550934830e-07  8.927870050e-05 -2.975033662e-08
2.630000000e+00 -5.096494569e-07  8.962352009e-05 -2.326643125e-08
2.640000000e+00 -5.120806922e-07  8.995936773e-05 -2.004647037e-08
2.650000000e+00 -5.254906261e-07  9.031688457e-05 -2.363515039e-08
2.660000000e+00 -5.297449027e-07  9.067810390e-05 -2.330333165e-08
2.670000000e+00 -5.451388323e-07  9.099801521e-05 -2.611096224e-08
2.680000000e+00 -5.216108186e-07  9.132633801e-05 -2.244384533e-08
2.690000000e+00 -5.787707016e-07  9.167974202e-05 -2.883738865e-08
2.700000000e+00 -5.482865278e-07  9.200475203e-05 -2.737595404e-08
2.710000000e+00 -5.620719147e-07  9.236081670e-05 -2.828413778e-08
2.720000000e+00 -5.798185222e-07  9.270365394e-05 -2.981763914e-08
2.730000000e+00 -5.532520493e-07  9.306138048e-05 -2.901804004e-08
2.740000000e+00 -5.185357203e-07  9.339238674e-05 -2.179381000e-08
2.750000000e+00 -5.768484140e-07  9.372537140e-05 -2.791295898e-08
2.760000000e+00 -5.971892423e-07  9.407027647e-05 -3.039236270e-08
2.770000000e+00 -5.928185151e-07  9.441600501e-05 -3.089911973e-08
2.780000000e+00 -5.411839286e-07  9.476913171e-05 -2.559103276e-08
2.790000000e+00 -5.487798561e-07  9.509673761e-05 -2.695591832e-08
2.800000000e+00 -5.667029563e-07  9.543022029e-05 -2.518476495e-08
2.810000000e+00 -5.719665297e-07  9.579600215e-05 -2.917646051e-08
2.820000000e+00 -5.315830407e-07  9.612613130e-05 -2.245291720e-08
2.830000000e+00 -5.578549059e-07  9.646889701e-05 -2.126797678e-08
2.840000000e+00 -5.526734309e-07  9.680859750e-05 -1.726014733e-08
2.850000000e+00 -5.766233175e-07  9.716542998e-05 -3.300298986e-08
2.860000000e+00 -5.791612853e-07  9.750228096e-05 -3.608471192e-08
2.870000000e+00 -5.674010274e-07  9.784555978e-05 -1.806676873e-08
2.880000000e+00 -5.597788206e-07  9.818523630e-05 -1.846538686e-08
2.890000000e+00 -5.783420287e-07  9.852875684e-05 -3.576140477e-08
2.900000000e+00 -5.716636745e-07  9.887523572e-05 -2.620021630e-08
2.910000000e+00 -5.860182227e-07  9.920132587e-05 -3.351776075e-08
2.920000000e+00 -5.777075348e-07  9.955770290e-05 -2.824370020e-08
2.930000000e+00 -6.022978365e-07  9.988573151e-05 -3.232396015e-08
2.940000000e+00 -5.887363773e-07  1.002242827e-04 -2.370737329e-08
2.950000000e+00 -5.966531547e-07  1.005823702e-04 -3.668391876e-08
2.960000000e+00 -5.856024965e-07  1.009242212e-04 -1.801037110e-08
2.970000000e+00 -5.910487723e-07  1.012578435e-04 -1.774948442e-08
2.980000000e+00 -5.997437236e-07  1.016025008e-04 -3.640446380e-08
2.990000000e+00 -5.932254769e-07  1.019440778e-04 -1.742781930e-08
3.000000000e+00 -5.905459352e-07  1.022994321e-04 -2.205552134e-08
3.010000000e+00 -5.974149382e-07  1.026224083e-04 -2.163867723e-08
3.020000000e+00 -5.937146742e-07  1.029758400e-04 -1.740009212e-08
3.030000000e+00 -6.106099232e-07  1.033114238e-04 -3.513170343e-08
3.040000000e+00 -6.119691104e-07  1.036540122e-04 -3.510619585e-08
3.050000000e+00 -6.113546694e-07  1.039926895e-04 -3.115449146e-08
3.060000000e+00 -6.090670682e-07  1.043426982e-04 -1.803743064e-08
3.070000000e+00 -6.119078540e-07  1.046854434e-04 -1.797448398e-08
3.080000000e+00 -6.211699945e-07  1.050253074e-04 -3.529461327e-08
3.090000000e+00 -6.173363954e-07  1.053851386e-04 -3.234186562e-08
3.100000000e+00 -6.251965316e-07  1.057086140e-04 -3.464658712e-08
3.110000000e+00 -6.234283871e-07  1.060693439e-04 -3.431535705e-08
3.120000000e+00 -6.169648368e-07  1.064129028e-04 -2.405956076e-08
3.130000000e+00 -6.413978008e-07  1.067391819e-04 -3.632515181e-08
3.140000000e+00 -6.327786631e-07  1.070780405e-04 -3.301094592e-08
3.150000000e+00 -6.304291321e-07  1.074428548e-04 -2.957343941e-08
3.160000000e+00 -6.542943469e-07  1.077660862e-04 -3.505524776e-08
3.170000000e+00 -6.037769908e-07  1.081238471e-04 -2.564884430e-08
3.180000000e+00 -6.304240528e-07  1.084659490e-04 -3.600534060e-08
3.190000000e+00 -6.262583387e-07  1.087952234e-04 -2.658982052e-08
3.200000000e+00 -6.088778114e-07  1.091540696e-04 -2.503257984e-08
3.210000000e+00 -6.598682653e-07  1.094844612e-04 -3.700446167e-08
3.220000000e+00 -6.262436246e-07  1.098347730e-04 -2.481742490e-08
3.230000000e+00 -6.388420830e-07  1.101800972e-04 -2.055948886e-08
3.240000000e+00 -6.425305650e-07  1.105306906e-04 -2.929491600e-08
3.250000000e+00 -6.499750709e-07  1.108495533e-04 -2.867174500e-08
3.260000000e+00 -6.465999854e-07  1.112136196e-04 -3.651407826e-08
3.270000000e+00 -6.461615337e-07  1.115505790e-04 -1.962172652e-08
3.280000000e+00 -6.590529963e-07  1.118826345e-04 -3.536874851e-08
3.290000000e+00 -6.642819152e-07  1.122330207e-04 -3.903972646e-08
3.300000000e+00 -6.568773582e-07  1.125896378e-04 -2.916194035e-08
3.310000000e+00 -6.734360669e-07  1.129218333e-04 -3.961517538e-08
3.320000000e+00 -6.583381860e-07  1.132570869e-04 -2.893536201e-08
3.330000000e+00 -6.574183696e-07  1.136108028e-04 -1.987784654e-08
3.340000000e+00 -6.660938761e-07  1.139401344e-04 -3.188498388e-08
3.350000000e+00 -6.682099273e-07  1.143064210e-04 -3.292411285e-08
3.360000000e+00 -6.973245637e-07  1.146315932e-04 -3.183581081e-08
3.370000000e+00 -6.764025028e-07  1.149916409e-04 -2.656390434e-08
3.380000000e+00 -6.776907022e-07  1.153293024e-04 -3.667047390e-08
3.390000000e+00 -6.688945323e-07  1.156534061e-04 -2.523023698e-08
3.400000000e+00 -6.652386586e-07  1.160066303e-04 -2.092732403e-08
3.410000000e+00 -6.800075439e-07  1.163455903e-04 -2.246260318e-08
3.420000000e+00 -6.843150790e-07  1.166906213e-04 -3.224582776e-08
3.430000000e+00 -7.130590604e-07  1.170345793e-04 -3.004207694e-08
3.440000000e+00 -7.120988211e-07  1.173883165e-04 -3.728563106e-08
3.450000000e+00 -6.928662729e-07  1.177237709e-04 -2.914661350e-08
3.460000000e+00 -7.001928675e-07  1.180802506e-04 -3.870382787e-08
3.470000000e+00 -6.812921995e-07  1.184183054e-04 -2.014323944e-08
3.480000000e+00 -7.004799968e-07  1.187510086e-04 -3.378928092e-08
3.490000000e+00 -7.089418979e-07  1.191153168e-04 -3.530973244e-08
