1.000000000e-01  0.000000000e+00  0.000000000e+00 -5.236039334e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.236039334e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745329159e+00  0.000000000e+00  0.000000000e+00 -5.236014741e-01  1.745329159e+00  0.000000000e+00  0.000000000e+00 -5.236014741e-01
1.100000000e-01  0.000000000e+00  0.000000000e+00 -5.236056302e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.236056302e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745329129e+00  0.000000000e+00  0.000000000e+00 -5.236023619e-01  1.745329129e+00  0.000000000e+00  0.000000000e+00 -5.236023619e-01
1.200000000e-01  0.000000000e+00  0.000000000e+00 -5.236076613e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.236076613e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745329092e+00  0.000000000e+00  0.000000000e+00 -5.236034246e-01  1.745329092e+00  0.000000000e+00  0.000000000e+00 -5.236034246e-01
1.300000000e-01  0.000000000e+00  0.000000000e+00 -5.236100559e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.236100559e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745329049e+00  0.000000000e+00  0.000000000e+00 -5.236046775e-01  1.745329049e+00  0.000000000e+00  0.000000000e+00 -5.236046775e-01
1.400000000e-01  0.000000000e+00  0.000000000e+00 -5.236128431e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.236128431e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745328999e+00  0.000000000e+00  0.000000000e+00 -5.236061358e-01  1.745328999e+00  0.000000000e+00  0.000000000e+00 -5.236061358e-01
1.500000000e-01  0.000000000e+00  0.000000000e+00 -5.236160518e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.236160518e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745328942e+00  0.000000000e+00  0.000000000e+00 -5.236078146e-01  1.745328942e+00  0.000000000e+00  0.000000000e+00 -5.236078146e-01
1.600000000e-01  0.000000000e+00  0.000000000e+00 -5.236197108e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.236197108e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745328876e+00  0.000000000e+00  0.000000000e+00 -5.236097290e-01  1.745328876e+00  0.000000000e+00  0.000000000e+00 -5.236097290e-01
1.700000000e-01  0.000000000e+00  0.000000000e+00 -5.236238485e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.236238485e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745328802e+00  0.000000000e+00  0.000000000e+00 -5.236118939e-01  1.745328802e+00  0.000000000e+00  0.000000000e+00 -5.236118939e-01
1.800000000e-01  0.000000000e+00  0.000000000e+00 -5.236284933e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.236284933e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745328718e+00  0.000000000e+00  0.000000000e+00 -5.236143242e-01  1.745328718e+00  0.000000000e+00  0.000000000e+00 -5.236143242e-01
1.900000000e-01  0.000000000e+00  0.000000000e+00 -5.236336735e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.236336735e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745328626e+00  0.000000000e+00  0.000000000e+00 -5.236170346e-01  1.745328626e+00  0.000000000e+00  0.000000000e+00 -5.236170346e-01
2.000000000e-01  0.000000000e+00  0.000000000e+00 -5.236394169e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.236394169e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745328522e+00  0.000000000e+00  0.000000000e+00 -5.236200398e-01  1.745328522e+00  0.000000000e+00  0.000000000e+00 -5.236200398e-01
2.100000000e-01  0.000000000e+00  0.000000000e+00 -5.236457515e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.236457515e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745328409e+00  0.000000000e+00  0.000000000e+00 -5.236233543e-01  1.745328409e+00  0.000000000e+00  0.000000000e+00 -5.236233543e-01
2.200000000e-01  0.000000000e+00  0.000000000e+00 -5.236527047e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.236527047e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745328284e+00  0.000000000e+00  0.000000000e+00 -5.236269926e-01  1.745328284e+00  0.000000000e+00  0.000000000e+00 -5.236269926e-01
2.300000000e-01  0.000000000e+00  0.000000000e+00 -5.236603042e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.236603042e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745328148e+00  0.000000000e+00  0.000000000e+00 -5.236309690e-01  1.745328148e+00  0.000000000e+00  0.000000000e+00 -5.236309690e-01
2.400000000e-01  0.000000000e+00  0.000000000e+00 -5.236685771e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.236685771e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745328000e+00  0.000000000e+00  0.000000000e+00 -5.236352980e-01  1.745328000e+00  0.000000000e+00  0.000000000e+00 -5.236352980e-01
2.500000000e-01  0.000000000e+00  0.000000000e+00 -5.236775506e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.236775506e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745327839e+00  0.000000000e+00  0.000000000e+00 -5.236399935e-01  1.745327839e+00  0.000000000e+00  0.000000000e+00 -5.236399935e-01
2.600000000e-01  0.000000000e+00  0.000000000e+00 -5.236872516e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.236872516e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745327665e+00  0.000000000e+00  0.000000000e+00 -5.236450699e-01  1.745327665e+00  0.000000000e+00  0.000000000e+00 -5.236450699e-01
2.700000000e-01  0.000000000e+00  0.000000000e+00 -5.236977067e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.236977067e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745327478e+00  0.000000000e+00  0.000000000e+00 -5.236505410e-01  1.745327478e+00  0.000000000e+00  0.000000000e+00 -5.236505410e-01
2.800000000e-01  0.000000000e+00  0.000000000e+00 -5.237089426e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.237089426e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745327277e+00  0.000000000e+00  0.000000000e+00 -5.236564207e-01  1.745327277e+00  0.000000000e+00  0.000000000e+00 -5.236564207e-01
2.900000000e-01  0.000000000e+00  0.000000000e+00 -5.237209856e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.237209856e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745327061e+00  0.000000000e+00  0.000000000e+00 -5.236627230e-01  1.745327061e+00  0.000000000e+00  0.000000000e+00 -5.236627230e-01
3.000000000e-01  0.000000000e+00  0.000000000e+00 -5.237338619e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.237338619e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745326831e+00  0.000000000e+00  0.000000000e+00 -5.236694616e-01  1.745326831e+00  0.000000000e+00  0.000000000e+00 -5.236694616e-01
3.100000000e-01  0.000000000e+00  0.000000000e+00 -5.237475975e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.237475975e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745326585e+00  0.000000000e+00  0.000000000e+00 -5.236766500e-01  1.745326585e+00  0.000000000e+00  0.000000000e+00 -5.236766500e-01
3.200000000e-01  0.000000000e+00  0.000000000e+00 -5.237622184e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.237622184e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745326324e+00  0.000000000e+00  0.000000000e+00 -5.236843019e-01  1.745326324e+00  0.000000000e+00  0.000000000e+00 -5.236843019e-01
3.300000000e-01  0.000000000e+00  0.000000000e+00 -5.237777500e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.237777500e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745326046e+00  0.000000000e+00  0.000000000e+00 -5.236924308e-01  1.745326046e+00  0.000000000e+00  0.000000000e+00 -5.236924308e-01
3.400000000e-01  0.000000000e+00  0.000000000e+00 -5.237942180e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.237942180e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745325752e+00  0.000000000e+00  0.000000000e+00 -5.237010499e-01  1.745325752e+00  0.000000000e+00  0.000000000e+00 -5.237010499e-01
3.500000000e-01  0.000000000e+00  0.000000000e+00 -5.238116477e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.238116477e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745325441e+00  0.000000000e+00  0.000000000e+00 -5.237101727e-01  1.745325441e+00  0.000000000e+00  0.000000000e+00 -5.237101727e-01
3.600000000e-01  0.000000000e+00  0.000000000e+00 -5.238300641e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.238300641e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745325113e+00  0.000000000e+00  0.000000000e+00 -5.237198123e-01  1.745325113e+00  0.000000000e+00  0.000000000e+00 -5.237198123e-01
3.700000000e-01  0.000000000e+00  0.000000000e+00 -5.238494923e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.238494923e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745324767e+00  0.000000000e+00  0.000000000e+00 -5.237299819e-01  1.745324767e+00  0.000000000e+00  0.000000000e+00 -5.237299819e-01
3.800000000e-01  0.000000000e+00  0.000000000e+00 -5.238699570e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.238699570e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745324402e+00  0.000000000e+00  0.000000000e+00 -5.237406945e-01  1.745324402e+00  0.000000000e+00  0.000000000e+00 -5.237406945e-01
3.900000000e-01  0.000000000e+00  0.000000000e+00 -5.238914829e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.238914829e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745324019e+00  0.000000000e+00  0.000000000e+00 -5.237519630e-01  1.745324019e+00  0.000000000e+00  0.000000000e+00 -5.237519630e-01
4.000000000e-01  0.000000000e+00  0.000000000e+00 -5.239140943e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.239140943e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745323617e+00  0.000000000e+00  0.000000000e+00 -5.237638002e-01  1.745323617e+00  0.000000000e+00  0.000000000e+00 -5.237638002e-01
4.100000000e-01  0.000000000e+00  0.000000000e+00 -5.239378156e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.239378156e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745323195e+00  0.000000000e+00  0.000000000e+00 -5.237762191e-01  1.745323195e+00  0.000000000e+00  0.000000000e+00 -5.237762191e-01
4.200000000e-01  0.000000000e+00  0.000000000e+00 -5.239626708e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.239626708e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745322753e+00  0.000000000e+00  0.000000000e+00 -5.237892323e-01  1.745322753e+00  0.000000000e+00  0.000000000e+00 -5.237892323e-01
4.300000000e-01  0.000000000e+00  0.000000000e+00 -5.239886839e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.239886839e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745322292e+00  0.000000000e+00  0.000000000e+00 -5.238028523e-01  1.745322292e+00  0.000000000e+00  0.000000000e+00 -5.238028523e-01
4.400000000e-01  0.000000000e+00  0.000000000e+00 -5.240158786e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.240158786e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745321810e+00  0.000000000e+00  0.000000000e+00 -5.238170918e-01  1.745321810e+00  0.000000000e+00  0.000000000e+00 -5.238170918e-01
4.500000000e-01  0.000000000e+00  0.000000000e+00 -5.240442785e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.240442785e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745321306e+00  0.000000000e+00  0.000000000e+00 -5.238319631e-01  1.745321306e+00  0.000000000e+00  0.000000000e+00 -5.238319631e-01
4.600000000e-01  0.000000000e+00  0.000000000e+00 -5.240739069e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.240739069e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745320782e+00  0.000000000e+00  0.000000000e+00 -5.238474787e-01  1.745320782e+00  0.000000000e+00  0.000000000e+00 -5.238474787e-01
4.700000000e-01  0.000000000e+00  0.000000000e+00 -5.241047871e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.241047871e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745320236e+00  0.000000000e+00  0.000000000e+00 -5.238636507e-01  1.745320236e+00  0.000000000e+00  0.000000000e+00 -5.238636507e-01
4.800000000e-01  0.000000000e+00  0.000000000e+00 -5.241369422e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.241369422e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745319668e+00  0.000000000e+00  0.000000000e+00 -5.238804914e-01  1.745319668e+00  0.000000000e+00  0.000000000e+00 -5.238804914e-01
4.900000000e-01  0.000000000e+00  0.000000000e+00 -5.241703951e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.241703951e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745319078e+00  0.000000000e+00  0.000000000e+00 -5.238980130e-01  1.745319078e+00  0.000000000e+00  0.000000000e+00 -5.238980130e-01
5.000000000e-01  0.000000000e+00  0.000000000e+00 -5.242051684e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.242051684e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745318465e+00  0.000000000e+00  0.000000000e+00 -5.239162273e-01  1.745318465e+00  0.000000000e+00  0.000000000e+00 -5.239162273e-01
5.100000000e-01  0.000000000e+00  0.000000000e+00 -5.242412848e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.242412848e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745317829e+00  0.000000000e+00  0.000000000e+00 -5.239351465e-01  1.745317829e+00  0.000000000e+00  0.000000000e+00 -5.239351465e-01
5.200000000e-01  0.000000000e+00  0.000000000e+00 -5.242787665e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.242787665e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745317170e+00  0.000000000e+00  0.000000000e+00 -5.239547824e-01  1.745317170e+00  0.000000000e+00  0.000000000e+00 -5.239547824e-01
5.300000000e-01  0.000000000e+00  0.000000000e+00 -5.243176359e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.243176359e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745316487e+00  0.000000000e+00  0.000000000e+00 -5.239751467e-01  1.745316487e+00  0.000000000e+00  0.000000000e+00 -5.239751467e-01
5.400000000e-01  0.000000000e+00  0.000000000e+00 -5.243579148e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.243579148e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745315781e+00  0.000000000e+00  0.000000000e+00 -5.239962512e-01  1.745315781e+00  0.000000000e+00  0.000000000e+00 -5.239962512e-01
5.500000000e-01  0.000000000e+00  0.000000000e+00 -5.243996253e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.243996253e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745315050e+00  0.000000000e+00  0.000000000e+00 -5.240181075e-01  1.745315050e+00  0.000000000e+00  0.000000000e+00 -5.240181075e-01
5.600000000e-01  0.000000000e+00  0.000000000e+00 -5.244427890e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.244427890e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745314295e+00  0.000000000e+00  0.000000000e+00 -5.240407271e-01  1.745314295e+00  0.000000000e+00  0.000000000e+00 -5.240407271e-01
5.700000000e-01  0.000000000e+00  0.000000000e+00 -5.244874275e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.244874275e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745313515e+00  0.000000000e+00  0.000000000e+00 -5.240641217e-01  1.745313515e+00  0.000000000e+00  0.000000000e+00 -5.240641217e-01
5.800000000e-01  0.000000000e+00  0.000000000e+00 -5.245335621e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.245335621e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745312710e+00  0.000000000e+00  0.000000000e+00 -5.240883024e-01  1.745312710e+00  0.000000000e+00  0.000000000e+00 -5.240883024e-01
5.900000000e-01  0.000000000e+00  0.000000000e+00 -5.245812140e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.245812140e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745311880e+00  0.000000000e+00  0.000000000e+00 -5.241132808e-01  1.745311880e+00  0.000000000e+00  0.000000000e+00 -5.241132808e-01
6.000000000e-01  0.000000000e+00  0.000000000e+00 -5.246304043e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.246304043e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745311025e+00  0.000000000e+00  0.000000000e+00 -5.241390680e-01  1.745311025e+00  0.000000000e+00  0.000000000e+00 -5.241390680e-01
6.100000000e-01  0.000000000e+00  0.000000000e+00 -5.246811537e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.246811537e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745310144e+00  0.000000000e+00  0.000000000e+00 -5.241656752e-01  1.745310144e+00  0.000000000e+00  0.000000000e+00 -5.241656752e-01
6.200000000e-01  0.000000000e+00  0.000000000e+00 -5.247334831e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.247334831e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745309237e+00  0.000000000e+00  0.000000000e+00 -5.241931135e-01  1.745309237e+00  0.000000000e+00  0.000000000e+00 -5.241931135e-01
6.300000000e-01  0.000000000e+00  0.000000000e+00 -5.247874130e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.247874130e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745308304e+00  0.000000000e+00  0.000000000e+00 -5.242213940e-01  1.745308304e+00  0.000000000e+00  0.000000000e+00 -5.242213940e-01
6.400000000e-01  0.000000000e+00  0.000000000e+00 -5.248429637e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.248429637e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745307345e+00  0.000000000e+00  0.000000000e+00 -5.242505275e-01  1.745307345e+00  0.000000000e+00  0.000000000e+00 -5.242505275e-01
6.500000000e-01  0.000000000e+00  0.000000000e+00 -5.249001554e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.249001554e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745306359e+00  0.000000000e+00  0.000000000e+00 -5.242805250e-01  1.745306359e+00  0.000000000e+00  0.000000000e+00 -5.242805250e-01
6.600000000e-01  0.000000000e+00  0.000000000e+00 -5.249590082e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.249590082e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745305346e+00  0.000000000e+00  0.000000000e+00 -5.243113972e-01  1.745305346e+00  0.000000000e+00  0.000000000e+00 -5.243113972e-01
6.700000000e-01  0.000000000e+00  0.000000000e+00 -5.250195420e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.250195420e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745304307e+00  0.000000000e+00  0.000000000e+00 -5.243431549e-01  1.745304307e+00  0.000000000e+00  0.000000000e+00 -5.243431549e-01
6.800000000e-01  0.000000000e+00  0.000000000e+00 -5.250817764e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.250817764e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745303241e+00  0.000000000e+00  0.000000000e+00 -5.243758088e-01  1.745303241e+00  0.000000000e+00  0.000000000e+00 -5.243758088e-01
6.900000000e-01  0.000000000e+00  0.000000000e+00 -5.251457311e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.251457311e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745302147e+00  0.000000000e+00  0.000000000e+00 -5.244093694e-01  1.745302147e+00  0.000000000e+00  0.000000000e+00 -5.244093694e-01
7.000000000e-01  0.000000000e+00  0.000000000e+00 -5.252114254e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  0.000000000e+00  0.000000000e+00 -5.252114254e-01  1.047197551e+00 -5.235987756e-01  0.000000000e+00  1.745301026e+00  0.000000000e+00  0.000000000e+00 -5.244438473e-01  1.745301026e+00  0.000000000e+00  0.000000000e+00 -5.244438473e-01
