0.000000000e+00  1.999831884e-02 -9.949999998e-02  1.525931653e-01
1.000000000e-02  1.999831722e-02 -9.950000174e-02  1.525923231e-01
2.000000000e-02  1.999831594e-02 -9.950000467e-02  1.525914888e-01
3.000000000e-02  1.999831551e-02 -9.950000812e-02  1.525906626e-01
4.000000000e-02  1.999831605e-02 -9.950001180e-02  1.525898447e-01
5.000000000e-02  1.999831741e-02 -9.950001521e-02  1.525890346e-01
6.000000000e-02  1.999831981e-02 -9.950001893e-02  1.525882326e-01
7.000000000e-02  1.999832307e-02 -9.950002258e-02  1.525874385e-01
8.000000000e-02  1.999832726e-02 -9.950002593e-02  1.525866522e-01
9.000000000e-02  1.999833242e-02 -9.950002958e-02  1.525858737e-01
1.000000000e-01  1.999833840e-02 -9.950003325e-02  1.525851030e-01
1.100000000e-01  1.999834537e-02 -9.950003676e-02  1.525843396e-01
1.200000000e-01  1.999835343e-02 -9.950004030e-02  1.525835838e-01
1.300000000e-01  1.999836216e-02 -9.950004423e-02  1.525828355e-01
1.400000000e-01  1.999837175e-02 -9.950004789e-02  1.525820946e-01
1.500000000e-01  1.999838254e-02 -9.950005151e-02  1.525813608e-01
1.600000000e-01  1.999839417e-02 -9.950005532e-02  1.525806343e-01
1.700000000e-01  1.999840663e-02 -9.950005909e-02  1.525799151e-01
1.800000000e-01  1.999842012e-02 -9.950006276e-02  1.525792026e-01
1.900000000e-01  1.999843444e-02 -9.950006660e-02  1.525784972e-01
2.000000000e-01  1.999844967e-02 -9.950007064e-02  1.525777987e-01
2.100000000e-01  1.999846567e-02 -9.950007446e-02  1.525771070e-01
2.200000000e-01  1.999848285e-02 -9.950007825e-02  1.525764222e-01
2.300000000e-01  1.999850086e-02 -9.950008233e-02  1.525757441e-01
2.400000000e-01  1.999851974e-02 -9.950008626e-02  1.525750727e-01
2.500000000e-01  1.999853956e-02 -9.950009030e-02  1.525744077e-01
2.600000000e-01  1.999856032e-02 -9.950009446e-02  1.525737491e-01
2.700000000e-01  1.999858191e-02 -9.950009873e-02  1.525730973e-01
2.800000000e-01  1.999860438e-02 -9.950010299e-02  1.525724517e-01
2.900000000e-01  1.999862830e-02 -9.950010632e-02  1.525718125e-01
3.000000000e-01  1.999865304e-02 -9.950010966e-02  1.525711795e-01
3.100000000e-01  1.999867795e-02 -9.950011383e-02  1.525705524e-01
3.200000000e-01  1.999870370e-02 -9.950011849e-02  1.525699315e-01
3.300000000e-01  1.999873028e-02 -9.950012276e-02  1.525693166e-01
3.400000000e-01  1.999875784e-02 -9.950012755e-02  1.525687076e-01
3.500000000e-01  1.999878638e-02 -9.950013211e-02  1.525681048e-01
3.600000000e-01  1.999881579e-02 -9.950013672e-02  1.525675075e-01
3.700000000e-01  1.999884610e-02 -9.950014158e-02  1.525669163e-01
3.800000000e-01  1.999887751e-02 -9.950014636e-02  1.525663310e-01
3.900000000e-01  1.999890968e-02 -9.950015101e-02  1.525657512e-01
4.000000000e-01  1.999894277e-02 -9.950015612e-02  1.525651769e-01
4.100000000e-01  1.999897671e-02 -9.950016123e-02  1.525646083e-01
4.200000000e-01  1.999901157e-02 -9.950016617e-02  1.525640451e-01
4.300000000e-01  1.999904744e-02 -9.950017110e-02  1.525634874e-01
4.400000000e-01  1.999908423e-02 -9.950017623e-02  1.525629354e-01
4.500000000e-01  1.999912186e-02 -9.950018124e-02  1.525623886e-01
4.600000000e-01  1.999916035e-02 -9.950018641e-02  1.525618470e-01
4.700000000e-01  1.999919983e-02 -9.950019168e-02  1.525613107e-01
4.800000000e-01  1.999924023e-02 -9.950019693e-02  1.525607797e-01
4.900000000e-01  1.999928155e-02 -9.950020222e-02  1.525602539e-01
5.000000000e-01  1.999932365e-02 -9.950020767e-02  1.525597329e-01
5.100000000e-01  1.999936684e-02 -9.950021325e-02  1.525592170e-01
5.200000000e-01  1.999941085e-02 -9.950021883e-02  1.525587063e-01
5.300000000e-01  1.999945572e-02 -9.950022454e-02  1.525582003e-01
5.400000000e-01  1.999950163e-02 -9.950023000e-02  1.525576994e-01
5.500000000e-01  1.999954833e-02 -9.950023559e-02  1.525572032e-01
5.600000000e-01  1.999959591e-02 -9.950024141e-02  1.525567119e-01
5.700000000e-01  1.999964450e-02 -9.950024721e-02  1.525562252e-01
5.800000000e-01  1.999969411e-02 -9.950025295e-02  1.525557433e-01
5.900000000e-01  1.999974429e-02 -9.950025907e-02  1.525552658e-01
6.000000000e-01  1.999979563e-02 -9.950026510e-02  1.525547930e-01
6.100000000e-01  1.999984764e-02 -9.950027129e-02  1.525543248e-01
6.200000000e-01  1.999990099e-02 -9.950027727e-02  1.525538611e-01
6.300000000e-01  1.999995481e-02 -9.950028341e-02  1.525534019e-01
6.400000000e-01  2.000000985e-02 -9.950028961e-02  1.525529471e-01
6.500000000e-01  2.000006543e-02 -9.950029593e-02  1.525524966e-01
6.600000000e-01  2.000012238e-02 -9.950030209e-02  1.525520505e-01
6.700000000e-01  2.000018014e-02 -9.950030850e-02  1.525516088e-01
6.800000000e-01  2.000023844e-02 -9.950031508e-02  1.525511711e-01
6.900000000e-01  2.000029790e-02 -9.950032154e-02  1.525507376e-01
7.000000000e-01  2.000035810e-02 -9.950032823e-02  1.525503082e-01
7.100000000e-01  2.000041926e-02 -9.950033488e-02  1.525498830e-01
7.200000000e-01  2.000048156e-02 -9.950034140e-02  1.525494620e-01
7.300000000e-01  2.000054454e-02 -9.950034815e-02  1.525490449e-01
7.400000000e-01  2.000060855e-02 -9.950035499e-02  1.525486318e-01
7.500000000e-01  2.000067355e-02 -9.950036187e-02  1.525482227e-01
7.600000000e-01  2.000073925e-02 -9.950036891e-02  1.525478173e-01
7.700000000e-01  2.000080590e-02 -9.950037588e-02  1.525474158e-01
7.800000000e-01  2.000087335e-02 -9.950038309e-02  1.525470180e-01
7.900000000e-01  2.000094187e-02 -9.950039030e-02  1.525466242e-01
8.000000000e-01  2.000101121e-02 -9.950039755e-02  1.525462340e-01
8.100000000e-01  2.000108144e-02 -9.950040476e-02  1.525458477e-01
8.200000000e-01  2.000115239e-02 -9.950041220e-02  1.525454648e-01
8.300000000e-01  2.000122450e-02 -9.950041955e-02  1.525450856e-01
8.400000000e-01  2.000129752e-02 -9.950042696e-02  1.525447104e-01
8.500000000e-01  2.000137126e-02 -9.950043450e-02  1.525443384e-01
8.600000000e-01  2.000144595e-02 -9.950044217e-02  1.525439698e-01
8.700000000e-01  2.000152147e-02 -9.950044986e-02  1.525436048e-01
8.800000000e-01  2.000159813e-02 -9.950045743e-02  1.525432432e-01
8.900000000e-01  2.000167561e-02 -9.950046525e-02  1.525428850e-01
9.000000000e-01  2.000175408e-02 -9.950047308e-02  1.525425303e-01
9.100000000e-01  2.000183333e-02 -9.950048092e-02  1.525421791e-01
9.200000000e-01  2.000191335e-02 -9.950048893e-02  1.525418309e-01
9.300000000e-01  2.000199470e-02 -9.950049684e-02  1.525414862e-01
9.400000000e-01  2.000207684e-02 -9.950050490e-02  1.525411446e-01
9.500000000e-01  2.000215961e-02 -9.950051319e-02  1.525408062e-01
9.600000000e-01  2.000224376e-02 -9.950052140e-02  1.525404712e-01
9.700000000e-01  2.000232840e-02 -9.950052984e-02  1.525401390e-01
9.800000000e-01  2.000241398e-02 -9.950053815e-02  1.525398102e-01
9.900000000e-01  2.000250054e-02 -9.950054652e-02  1.525394842e-01
1.000000000e+00  2.000258818e-02 -9.950055501e-02  1.525391615e-01
1.010000000e+00  2.000267646e-02 -9.950056356e-02  1.525388417e-01
