0.000000000e+00 0.000000000e+00 0.000000000e+00 2.101900000e-01
1.000000000e-02  9.213999181e-09 -2.355551553e-09  2.101891616e-01
2.000000000e-02  2.050239755e-08 -6.100753617e-09  2.101883321e-01
3.000000000e-02  3.412838597e-08 -1.051432601e-08  2.101875114e-01
4.000000000e-02  5.067269939e-08 -1.507527668e-08  2.101866995e-01
5.000000000e-02  6.991867623e-08 -1.940841338e-08  2.101858962e-01
6.000000000e-02  9.202242372e-08 -2.396858583e-08  2.101851015e-01
7.000000000e-02  1.169679715e-07 -2.842386891e-08  2.101843153e-01
8.000000000e-02  1.446132697e-07 -3.258081005e-08  2.101835375e-01
9.000000000e-02  1.751445213e-07 -3.699296724e-08  2.101827681e-01
1.000000000e-01  2.084812742e-07 -4.132297002e-08  2.101820069e-01
1.100000000e-01  2.446086960e-07 -4.556392767e-08  2.101812539e-01
1.200000000e-01  2.836439898e-07 -4.978384533e-08  2.101805090e-01
1.300000000e-01  3.253387946e-07 -5.433971180e-08  2.101797722e-01
1.400000000e-01  3.698404558e-07 -5.859190107e-08  2.101790433e-01
1.500000000e-01  4.172737291e-07 -6.284823312e-08  2.101783223e-01
1.600000000e-01  4.675440439e-07 -6.721323660e-08  2.101776091e-01
1.700000000e-01  5.205092939e-07 -7.145996680e-08  2.101769037e-01
1.800000000e-01  5.763032753e-07 -7.567914126e-08  2.101762059e-01
1.900000000e-01  6.348266402e-07 -8.008275953e-08  2.101755156e-01
2.000000000e-01  6.962913011e-07 -8.463721200e-08  2.101748330e-01
2.100000000e-01  7.603793623e-07 -8.893350434e-08  2.101741578e-01
2.200000000e-01  8.274857124e-07 -9.318867816e-08  2.101734900e-01
2.300000000e-01  8.973791383e-07 -9.767665694e-08  2.101728296e-01
2.400000000e-01  9.699938920e-07 -1.020232190e-07  2.101721764e-01
2.500000000e-01  1.045381799e-06 -1.065229699e-07  2.101715304e-01
2.600000000e-01  1.123638662e-06 -1.111545657e-07  2.101708915e-01
2.700000000e-01  1.204641141e-06 -1.157988279e-07  2.101702598e-01
2.800000000e-01  1.288431304e-06 -1.204254815e-07  2.101696350e-01
2.900000000e-01  1.375869646e-06 -1.240456126e-07  2.101690172e-01
3.000000000e-01  1.465994063e-06 -1.276727517e-07  2.101684064e-01
3.100000000e-01  1.557776447e-06 -1.324165279e-07  2.101678023e-01
3.200000000e-01  1.652195489e-06 -1.376671652e-07  2.101672051e-01
3.300000000e-01  1.749330319e-06 -1.425234610e-07  2.101666145e-01
3.400000000e-01  1.849368871e-06 -1.478977299e-07  2.101660306e-01
3.500000000e-01  1.952295709e-06 -1.529639936e-07  2.101654533e-01
3.600000000e-01  2.057912219e-06 -1.581473110e-07  2.101648823e-01
3.700000000e-01  2.166434741e-06 -1.635242678e-07  2.101643179e-01
3.800000000e-01  2.277929261e-06 -1.687152599e-07  2.101637600e-01
3.900000000e-01  2.391981016e-06 -1.738348256e-07  2.101632083e-01
4.000000000e-01  2.508935967e-06 -1.794735740e-07  2.101626628e-01
4.100000000e-01  2.628620758e-06 -1.850937347e-07  2.101621236e-01
4.200000000e-01  2.751102835e-06 -1.905327469e-07  2.101615905e-01
4.300000000e-01  2.876549558e-06 -1.959067406e-07  2.101610635e-01
4.400000000e-01  3.004862048e-06 -2.014116336e-07  2.101605426e-01
4.500000000e-01  3.135821657e-06 -2.067924179e-07  2.101600277e-01
4.600000000e-01  3.269563523e-06 -2.123866178e-07  2.101595187e-01
4.700000000e-01  3.406277078e-06 -2.180678300e-07  2.101590156e-01
4.800000000e-01  3.545853852e-06 -2.236306636e-07  2.101585183e-01
4.900000000e-01  3.688172658e-06 -2.292572661e-07  2.101580269e-01
5.000000000e-01  3.833201976e-06 -2.351007069e-07  2.101575411e-01
5.100000000e-01  3.981211944e-06 -2.410741475e-07  2.101570609e-01
5.200000000e-01  4.131943154e-06 -2.469495262e-07  2.101565865e-01
5.300000000e-01  4.285489217e-06 -2.530227289e-07  2.101561176e-01
5.400000000e-01  4.441964442e-06 -2.587636793e-07  2.101556543e-01
5.500000000e-01  4.601129353e-06 -2.646379113e-07  2.101551964e-01
5.600000000e-01  4.763112363e-06 -2.707533148e-07  2.101547439e-01
5.700000000e-01  4.928019995e-06 -2.768345862e-07  2.101542968e-01
5.800000000e-01  5.095789991e-06 -2.828268740e-07  2.101538550e-01
5.900000000e-01  5.266108488e-06 -2.893024958e-07  2.101534185e-01
6.000000000e-01  5.439553775e-06 -2.956073244e-07  2.101529873e-01
6.100000000e-01  5.615567726e-06 -3.020735607e-07  2.101525612e-01
6.200000000e-01  5.794829221e-06 -3.082877808e-07  2.101521403e-01
6.300000000e-01  5.976388650e-06 -3.146666805e-07  2.101517245e-01
6.400000000e-01  6.161179887e-06 -3.210815788e-07  2.101513138e-01
6.500000000e-01  6.348405375e-06 -3.276419162e-07  2.101509080e-01
6.600000000e-01  6.538926856e-06 -3.339660371e-07  2.101505072e-01
6.700000000e-01  6.732130681e-06 -3.405219461e-07  2.101501114e-01
6.800000000e-01  6.927834464e-06 -3.473418415e-07  2.101497204e-01
6.900000000e-01  7.126614206e-06 -3.539804408e-07  2.101493342e-01
7.000000000e-01  7.328094225e-06 -3.608978053e-07  2.101489528e-01
7.100000000e-01  7.532441873e-06 -3.677185467e-07  2.101485762e-01
7.200000000e-01  7.739796774e-06 -3.743204166e-07  2.101482043e-01
7.300000000e-01  7.949757697e-06 -3.812210477e-07  2.101478370e-01
7.400000000e-01  8.162695156e-06 -3.882039155e-07  2.101474744e-01
7.500000000e-01  8.378545803e-06 -3.952107902e-07  2.101471164e-01
7.600000000e-01  8.597016105e-06 -4.024137738e-07  2.101467629e-01
7.700000000e-01  8.818405819e-06 -4.095105189e-07  2.101464139e-01
7.800000000e-01  9.042515805e-06 -4.169102259e-07  2.101460693e-01
7.900000000e-01  9.269625811e-06 -4.242330224e-07  2.101457292e-01
8.000000000e-01  9.499454358e-06 -4.316324680e-07  2.101453935e-01
8.100000000e-01  9.732137693e-06 -4.389032186e-07  2.101450621e-01
8.200000000e-01  9.967402646e-06 -4.464887063e-07  2.101447351e-01
8.300000000e-01  1.020582217e-05 -4.539475659e-07  2.101444123e-01
8.400000000e-01  1.044701758e-05 -4.613483651e-07  2.101440938e-01
8.500000000e-01  1.069090623e-05 -4.689659760e-07  2.101437795e-01
8.600000000e-01  1.093774099e-05 -4.767357479e-07  2.101434693e-01
8.700000000e-01  1.118724422e-05 -4.845317851e-07  2.101431633e-01
8.800000000e-01  1.143992658e-05 -4.921402763e-07  2.101428614e-01
8.900000000e-01  1.169535684e-05 -5.000263351e-07  2.101425635e-01
9.000000000e-01  1.195365031e-05 -5.078828091e-07  2.101422696e-01
9.100000000e-01  1.221463259e-05 -5.157058271e-07  2.101419798e-01
9.200000000e-01  1.247828582e-05 -5.237920841e-07  2.101416939e-01
9.300000000e-01  1.274521688e-05 -5.316597360e-07  2.101414119e-01
9.400000000e-01  1.301495922e-05 -5.396925910e-07  2.101411338e-01
9.500000000e-01  1.328711821e-05 -5.480006453e-07  2.101408596e-01
9.600000000e-01  1.356264385e-05 -5.561485601e-07  2.101405892e-01
9.700000000e-01  1.384054919e-05 -5.646423638e-07  2.101403226e-01
9.800000000e-01  1.412133711e-05 -5.729087074e-07  2.101400597e-01
9.900000000e-01  1.440505982e-05 -5.812667101e-07  2.101398005e-01
1.000000000e+00  1.469186112e-05 -5.896863044e-07  2.101395451e-01
1.010000000e+00  1.498122251e-05 -5.981787308e-07  2.101392933e-01
1.020000000e+00  1.527342128e-05 -6.068591550e-07  2.101390452e-01
1.030000000e+00  1.556845124e-05 -6.156046705e-07  2.101388007e-01
1.040000000e+00  1.586639575e-05 -6.244414379e-07  2.101385597e-01
1.050000000e+00  1.616702050e-05 -6.330887284e-07  2.101383223e-01
1.060000000e+00  1.647063388e-05 -6.418799473e-07  2.101380883e-01
1.070000000e+00  1.677707111e-05 -6.508386284e-07  2.101378579e-01
1.080000000e+00  1.708622137e-05 -6.596140083e-07  2.101376309e-01
1.090000000e+00  1.739831720e-05 -6.686564395e-07  2.101374074e-01
1.100000000e+00  1.771310937e-05 -6.777282977e-07  2.101371872e-01
1.110000000e+00  1.803084412e-05 -6.867280833e-07  2.101369704e-01
1.120000000e+00  1.835158921e-05 -6.960105092e-07  2.101367569e-01
1.130000000e+00  1.867510858e-05 -7.052428128e-07  2.101365469e-01
1.140000000e+00  1.900114711e-05 -7.143884609e-07  2.101363400e-01
1.150000000e+00  1.933041197e-05 -7.238652894e-07  2.101361364e-01
1.160000000e+00  1.966253808e-05 -7.332994138e-07  2.101359361e-01
1.170000000e+00  1.999728121e-05 -7.428732957e-07  2.101357390e-01
1.180000000e+00  2.033504444e-05 -7.523709227e-07  2.101355450e-01
1.190000000e+00  2.067565467e-05 -7.621701812e-07  2.101353542e-01
1.200000000e+00  2.101906855e-05 -7.716057057e-07  2.101351666e-01
1.210000000e+00  2.136504453e-05 -7.813766052e-07  2.101349819e-01
1.220000000e+00  2.171430906e-05 -7.910960834e-07  2.101348004e-01
1.230000000e+00  2.206620508e-05 -8.010280810e-07  2.101346220e-01
1.240000000e+00  2.242093472e-05 -8.109104899e-07  2.101344466e-01
1.250000000e+00  2.277857846e-05 -8.207381450e-07  2.101342741e-01
1.260000000e+00  2.313898195e-05 -8.308733557e-07  2.101341047e-01
1.270000000e+00  2.350220998e-05 -8.410675499e-07  2.101339382e-01
1.280000000e+00  2.386839151e-05 -8.514067613e-07  2.101337746e-01
1.290000000e+00  2.423720227e-05 -8.618334733e-07  2.101336140e-01
1.300000000e+00  2.460921628e-05 -8.722010042e-07  2.101334562e-01
1.310000000e+00  2.498376602e-05 -8.825175330e-07  2.101333013e-01
1.320000000e+00  2.536127321e-05 -8.932078788e-07  2.101331492e-01
1.330000000e+00  2.574165515e-05 -9.037703098e-07  2.101330000e-01
1.340000000e+00  2.612474572e-05 -9.144529168e-07  2.101328535e-01
1.350000000e+00  2.651102544e-05 -9.250098594e-07  2.101327098e-01
1.360000000e+00  2.689961654e-05 -9.357529139e-07  2.101325689e-01
1.370000000e+00  2.729130873e-05 -9.467775362e-07  2.101324306e-01
1.380000000e+00  2.768596584e-05 -9.573932979e-07  2.101322951e-01
1.390000000e+00  2.808307716e-05 -9.685592277e-07  2.101321623e-01
1.400000000e+00  2.848343579e-05 -9.797396117e-07  2.101320321e-01
1.410000000e+00  2.888651442e-05 -9.906621127e-07  2.101319046e-01
1.420000000e+00  2.929245367e-05 -1.001907701e-06  2.101317797e-01
1.430000000e+00  2.970164402e-05 -1.012929289e-06  2.101316574e-01
1.440000000e+00  3.011328792e-05 -1.024309299e-06  2.101315377e-01
1.450000000e+00  3.052805685e-05 -1.035641479e-06  2.101314205e-01
1.460000000e+00  3.094529107e-05 -1.047206846e-06  2.101313059e-01
1.470000000e+00  3.136550839e-05 -1.058770638e-06  2.101311937e-01
1.480000000e+00  3.178888388e-05 -1.070303310e-06  2.101310842e-01
1.490000000e+00  3.221465097e-05 -1.082204498e-06  2.101309770e-01
1.500000000e+00  3.264352418e-05 -1.093867386e-06  2.101308724e-01
1.510000000e+00  3.307513705e-05 -1.105590423e-06  2.101307702e-01
1.520000000e+00  3.350957100e-05 -1.117398476e-06  2.101306704e-01
1.530000000e+00  3.394684765e-05 -1.129321992e-06  2.101305730e-01
1.540000000e+00  3.438729457e-05 -1.141188557e-06  2.101304781e-01
1.550000000e+00  3.482994073e-05 -1.153244938e-06  2.101303854e-01
1.560000000e+00  3.527603365e-05 -1.165422474e-06  2.101302952e-01
1.570000000e+00  3.572474133e-05 -1.177502059e-06  2.101302072e-01
1.580000000e+00  3.617648308e-05 -1.189674783e-06  2.101301216e-01
1.590000000e+00  3.663090499e-05 -1.201986655e-06  2.101300383e-01
1.600000000e+00  3.708830327e-05 -1.214476291e-06  2.101299573e-01
1.610000000e+00  3.754851760e-05 -1.226960582e-06  2.101298786e-01
1.620000000e+00  3.801173363e-05 -1.239394722e-06  2.101298020e-01
1.630000000e+00  3.847755984e-05 -1.252023059e-06  2.101297278e-01
1.640000000e+00  3.894632797e-05 -1.264683190e-06  2.101296556e-01
1.650000000e+00  3.941797950e-05 -1.277349910e-06  2.101295858e-01
1.660000000e+00  3.989261954e-05 -1.290234261e-06  2.101295181e-01
1.670000000e+00  4.036993110e-05 -1.303153764e-06  2.101294526e-01
1.680000000e+00  4.085007273e-05 -1.316285431e-06  2.101293892e-01
1.690000000e+00  4.133320287e-05 -1.329188594e-06  2.101293280e-01
1.700000000e+00  4.181915824e-05 -1.342244896e-06  2.101292689e-01
1.710000000e+00  4.230791417e-05 -1.355457343e-06  2.101292118e-01
1.720000000e+00  4.279942605e-05 -1.369023718e-06  2.101291569e-01
1.730000000e+00  4.329411409e-05 -1.382233613e-06  2.101291041e-01
1.740000000e+00  4.379118637e-05 -1.395508647e-06  2.101290532e-01
1.750000000e+00  4.429147691e-05 -1.408960913e-06  2.101290045e-01
1.760000000e+00  4.479450326e-05 -1.422455241e-06  2.101289578e-01
1.770000000e+00  4.530055167e-05 -1.435864983e-06  2.101289131e-01
1.780000000e+00  4.580915083e-05 -1.449673246e-06  2.101288704e-01
1.790000000e+00  4.632075967e-05 -1.463340403e-06  2.101288297e-01
1.800000000e+00  4.683503468e-05 -1.476964027e-06  2.101287909e-01
1.810000000e+00  4.735254295e-05 -1.490976088e-06  2.101287541e-01
1.820000000e+00  4.787258696e-05 -1.504965843e-06  2.101287192e-01
1.830000000e+00  4.839565333e-05 -1.519217695e-06  2.101286863e-01
1.840000000e+00  4.892164366e-05 -1.533072525e-06  2.101286553e-01
1.850000000e+00  4.945053733e-05 -1.547239126e-06  2.101286262e-01
1.860000000e+00  4.998197009e-05 -1.561585717e-06  2.101285989e-01
1.870000000e+00  5.051636169e-05 -1.575963260e-06  2.101285736e-01
1.880000000e+00  5.105391057e-05 -1.590327142e-06  2.101285501e-01
