0.000000000e+00 -2.048094448e-07  7.534909649e-07 -3.890553044e-06 -1.142816674e-05  4.204011557e-07 -5.291019479e-07 -2.046732182e-07  3.390166131e-07 -3.008927793e-06 -1.273007441e-05 -6.713956547e-07  1.826229900e-06  1.005543349e-06  1.337445965e-07 -2.438956700e-08 -1.520865444e-07  1.000781774e-06 -1.136184028e-07  2.301216774e-08 -1.522735765e-07
1.000000000e-02 -2.009078055e-07  7.963977136e-07 -5.045212359e-06 -1.247357536e-05 -6.584918480e-07 -5.685566308e-07 -2.008903054e-07  3.887282850e-07 -4.196397438e-06 -1.371701517e-05 -1.751227779e-06  1.748305487e-06  9.976307455e-07  1.365360791e-07 -2.327229802e-08 -1.535442247e-07  9.908481889e-07 -1.082697000e-07  2.331864425e-08 -1.537283540e-07
2.000000000e-02 -1.256036536e-06  1.713533520e-06 -6.743153845e-06 -1.310013255e-05 -1.072445550e-06 -2.081292120e-06  3.145589869e-07  2.211063155e-07 -4.907565510e-06 -1.523104716e-05 -3.685951635e-06  3.979819770e-06  9.850930722e-07  1.469763570e-07 -2.243948770e-08 -1.556199158e-07  9.752447194e-07 -9.516339536e-08  2.294149198e-08 -1.556261414e-07
3.000000000e-02  1.694883863e-07  1.273666682e-06 -7.614205278e-06 -1.415360535e-05 -2.571132515e-06 -1.095571302e-06 -7.767404826e-07  8.703559885e-07 -6.378786126e-06 -1.620142573e-05 -4.360171089e-06  3.051571719e-06  9.772009342e-07  1.523446592e-07 -2.147829094e-08 -1.568377155e-07  9.629676242e-07 -8.707300352e-08  2.302597819e-08 -1.572446563e-07
4.000000000e-02 -9.465632831e-07  1.704425731e-06 -8.958438136e-06 -1.524019706e-05 -3.391043829e-06 -2.164675403e-06  1.282707678e-07  3.667238715e-07 -7.381538824e-06 -1.714817564e-05 -5.721648296e-06  3.776421217e-06  9.671446796e-07  1.522558995e-07 -2.012710849e-08 -1.584434011e-07  9.530078274e-07 -8.444581098e-08  2.349441263e-08 -1.585003736e-07
5.000000000e-02  9.993752031e-08  1.494987572e-06 -9.992308384e-06 -1.621948324e-05 -4.623635038e-06 -1.588055835e-06 -7.686863721e-07  7.989125926e-07 -8.655064562e-06 -1.813048942e-05 -6.565880816e-06  3.230886730e-06  9.615792630e-07  1.558622841e-07 -1.915059491e-08 -1.592641341e-07  9.433620590e-07 -7.809172959e-08  2.379149359e-08 -1.597304319e-07
6.000000000e-02 -6.587899939e-07  1.681213343e-06 -1.123863026e-05 -1.711242396e-05 -5.645281805e-06 -1.296148560e-06 -7.009149229e-08  9.249545364e-07 -9.719639403e-06 -1.920679669e-05 -7.636244946e-06  3.003017240e-06  9.535014114e-07  1.573840975e-07 -1.804613355e-08 -1.604643959e-07  9.348126236e-07 -7.380862468e-08  2.416931324e-08 -1.608626328e-07
7.000000000e-02 -4.496345658e-07  1.770603010e-06 -1.229174468e-05 -1.823285009e-05 -6.602459434e-06 -2.087581771e-06 -2.924326598e-07  6.628929840e-07 -1.104915568e-05 -2.019182057e-05 -8.947497863e-06  3.438468332e-06  9.429186172e-07  1.607828973e-07 -1.679620253e-08 -1.624919889e-07  9.219874148e-07 -6.789463749e-08  2.438472887e-08 -1.626794025e-07
8.000000000e-02  1.031068283e-07  1.667940347e-06 -1.338694435e-05 -1.927381416e-05 -7.864979646e-06 -1.731405233e-06 -7.250435142e-07  9.261855719e-07 -1.227481755e-05 -2.113938517e-05 -9.792151831e-06  2.990713499e-06  9.361279534e-07  1.619154766e-07 -1.564435343e-08 -1.635351929e-07  9.127397797e-07 -6.407512737e-08  2.481029005e-08 -1.639708840e-07
9.000000000e-02 -5.754733949e-07  1.840896093e-06 -1.474849954e-05 -2.031873216e-05 -9.068525754e-06 -1.415812880e-06 -8.712760955e-08  1.075709219e-06 -1.326605956e-05 -2.214036044e-05 -1.077605004e-05  2.762649338e-06  9.267004478e-07  1.640395356e-07 -1.449770380e-08 -1.650311028e-07  9.029253181e-07 -5.932031535e-08  2.508775410e-08 -1.653413176e-07
1.000000000e-01 -6.793862949e-07  1.903724009e-06 -1.589650242e-05 -2.145917293e-05 -1.005083315e-05 -1.897687879e-06 -2.112204828e-08  8.773658093e-07 -1.447208051e-05 -2.305386861e-05 -1.198198476e-05  2.890227080e-06  9.181269287e-07  1.661545483e-07 -1.327868205e-08 -1.666531841e-07  8.923915071e-07 -5.466914099e-08  2.544052461e-08 -1.668634248e-07
1.100000000e-01  7.621865009e-08  1.887713954e-06 -1.694543048e-05 -2.243871483e-05 -1.112207277e-05 -1.879615274e-06 -7.191976618e-07  1.031093780e-06 -1.577385086e-05 -2.412385381e-05 -1.309090104e-05  2.837825583e-06  9.104541059e-07  1.704075029e-07 -1.221320302e-08 -1.681737435e-07  8.811778260e-07 -4.790680815e-08  2.565279167e-08 -1.685310343e-07
1.200000000e-01 -1.523744620e-07  1.895618811e-06 -1.801773351e-05 -2.344202669e-05 -1.232021388e-05 -1.415516566e-06 -3.820590996e-07  1.190685362e-06 -1.699739610e-05 -2.506995809e-05 -1.393513933e-05  2.310156879e-06  9.042500155e-07  1.724979443e-07 -1.117699048e-08 -1.693157442e-07  8.740932395e-07 -4.318377516e-08  2.608337895e-08 -1.695609683e-07
1.300000000e-01 -9.086691752e-07  2.098428674e-06 -1.934428533e-05 -2.448315340e-05 -1.339954972e-05 -1.525131021e-06  2.898411243e-07  1.217742175e-06 -1.804924422e-05 -2.612725850e-05 -1.510547290e-05  2.440321083e-06  8.939489789e-07  1.756406531e-07 -1.002274787e-08 -1.711650581e-07  8.627710260e-07 -3.755770241e-08  2.626008336e-08 -1.713106665e-07
1.400000000e-01 -3.367114982e-07  2.024139637e-06 -2.045341474e-05 -2.554235556e-05 -1.432389015e-05 -2.150968973e-06 -3.210125663e-07  1.178690075e-06 -1.926918052e-05 -2.707916184e-05 -1.629888463e-05  2.686732938e-06  8.878098538e-07  1.759144234e-07 -8.785732012e-09 -1.723380568e-07  8.535573655e-07 -3.475711260e-08  2.677736064e-08 -1.727802270e-07
1.500000000e-01  1.200459168e-07  1.942490232e-06 -2.152323953e-05 -2.648838153e-05 -1.556407438e-05 -1.499679794e-06 -6.490279325e-07  1.579970582e-06 -2.052811286e-05 -2.814513365e-05 -1.717891316e-05  2.164818777e-06  8.813070795e-07  1.798747579e-07 -7.810118393e-09 -1.736246523e-07  8.441575176e-07 -2.829586905e-08  2.702030285e-08 -1.742929404e-07
1.600000000e-01 -5.131942291e-07  1.992283923e-06 -2.267834652e-05 -2.760653447e-05 -1.674009313e-05 -1.528814130e-06  1.614156400e-08  1.562212102e-06 -2.175287377e-05 -2.913578532e-05 -1.825133265e-05  1.973026489e-06  8.713270114e-07  1.811751716e-07 -6.541668030e-09 -1.755742301e-07  8.330511099e-07 -2.463323892e-08  2.732368801e-08 -1.762536560e-07
1.700000000e-01 -4.402203428e-07  2.183680867e-06 -2.398511203e-05 -2.869717099e-05 -1.769975062e-05 -1.976216073e-06 -1.710518054e-07  1.415255532e-06 -2.277841118e-05 -3.006081337e-05 -1.941133776e-05  2.231399560e-06  8.643128817e-07  1.826965019e-07 -5.360539650e-09 -1.769888683e-07  8.254364521e-07 -2.060518668e-08  2.780156179e-08 -1.773159619e-07
1.800000000e-01  3.602025086e-08  2.267763888e-06 -2.509543903e-05 -2.973396478e-05 -1.876453854e-05 -1.900716567e-06 -6.107401595e-07  1.453581441e-06 -2.400917435e-05 -3.106225832e-05 -2.048899392e-05  2.134590067e-06  8.581611545e-07  1.880531524e-07 -4.393759365e-09 -1.784913813e-07  8.158236977e-07 -1.286930732e-08  2.802129835e-08 -1.788195648e-07
1.900000000e-01 -2.294702568e-07  2.307457487e-06 -2.623932730e-05 -3.071445399e-05 -1.994158090e-05 -1.462205011e-06 -3.035670020e-07  1.630538355e-06 -2.522081336e-05 -3.214705305e-05 -2.149711896e-05  1.628564097e-06  8.494061293e-07  1.881766730e-07 -3.126698983e-09 -1.801923919e-07  8.062584849e-07 -1.034928380e-08  2.844112161e-08 -1.805867414e-07
2.000000000e-01 -6.040720976e-07  2.376121204e-06 -2.744951472e-05 -3.182849133e-05 -2.110411432e-05 -1.864051542e-06  9.492542804e-08  1.674201195e-06 -2.635669492e-05 -3.307845239e-05 -2.249097732e-05  1.953586550e-06  8.421315738e-07  1.921414419e-07 -2.117839070e-09 -1.817030931e-07  7.970612306e-07 -3.974393275e-09  2.867315228e-08 -1.821083250e-07
2.100000000e-01 -1.274305094e-07  2.430537477e-06 -2.861059891e-05 -3.282044335e-05 -2.202170893e-05 -2.005884105e-06 -4.478991563e-07  1.692947926e-06 -2.754885700e-05 -3.414997065e-05 -2.374245604e-05  1.953532089e-06  8.352989798e-07  1.946117088e-07 -9.625453517e-10 -1.833157577e-07  7.874782958e-07  8.077517312e-10  2.904135752e-08 -1.837920246e-07
2.200000000e-01 -1.345976437e-07  2.406068711e-06 -2.965342831e-05 -3.388262878e-05 -2.324044700e-05 -1.544469963e-06 -3.051983978e-07  1.835513793e-06 -2.882027758e-05 -3.508142191e-05 -2.459615204e-05  1.424566729e-06  8.297020175e-07  1.985421252e-07 -4.207208836e-12 -1.847434916e-07  7.803815857e-07  7.107776180e-09  2.938339655e-08 -1.850462834e-07
2.300000000e-01 -5.056530042e-07  2.422193238e-06 -3.092109194e-05 -3.492029596e-05 -2.426519504e-05 -1.787566203e-06 -1.075531432e-08  1.941495609e-06 -2.991125410e-05 -3.611526677e-05 -2.575578576e-05  1.526679799e-06  8.219849849e-07  1.995877586e-07  1.186974641e-09 -1.862997079e-07  7.708814018e-07  1.049567675e-08  2.975419014e-08 -1.868326414e-07
2.400000000e-01 -2.047438031e-07  2.476458281e-06 -3.197968007e-05 -3.604503919e-05 -2.527998216e-05 -2.147047197e-06 -2.809446358e-07  1.815141540e-06 -3.121828275e-05 -3.708042471e-05 -2.693972088e-05  1.686556057e-06  8.147098159e-07  2.055133516e-07  2.190074354e-09 -1.882488752e-07  7.606318442e-07  1.862896580e-08  2.992135911e-08 -1.885817175e-07
2.500000000e-01  8.037803058e-08  2.503656613e-06 -3.315935667e-05 -3.715288526e-05 -2.648397171e-05 -2.095375763e-06 -5.224623717e-07  1.894817513e-06 -3.241084402e-05 -3.807191366e-05 -2.794744514e-05  1.492230084e-06  8.070600668e-07  2.068213090e-07  3.424659546e-09 -1.899706108e-07  7.507492641e-07  2.217952748e-08  3.030517198e-08 -1.904462068e-07
2.600000000e-01 -2.855028049e-07  2.593037727e-06 -3.440560727e-05 -3.813939631e-05 -2.759654616e-05 -1.784692358e-06 -1.709348592e-07  2.083728192e-06 -3.349190397e-05 -3.910268578e-05 -2.893541818e-05  1.228880093e-06  8.008458064e-07  2.091909231e-07  4.463878189e-09 -1.914080707e-07  7.437139428e-07  2.688488785e-08  3.068961125e-08 -1.918078039e-07
