0.000000000e+00 -1.971881179e-07 -1.771676571e-07 -8.451237922e-05
1.000000000e-02 -1.064514362e-07 -1.828687060e-07 -8.376396369e-05
2.000000000e-02 -9.378866208e-08 -3.328097565e-07 -8.297762747e-05
2.700000000e-01  2.198553437e-06 -4.492612912e-07 -6.486240974e-05
2.800000000e-01  2.357136803e-06 -3.416599194e-07 -6.420006939e-05
2.900000000e-01  2.436084662e-06 -3.313375050e-07 -6.357214051e-05
3.000000000e-01  2.531948569e-06 -3.401536746e-07 -6.295190636e-05
3.100000000e-01  2.465679743e-06 -4.732367888e-07 -6.239780271e-05
3.200000000e-01  2.623236605e-06 -4.483639338e-07 -6.177574196e-05
3.300000000e-01  2.672623552e-06 -4.495546372e-07 -6.117714493e-05
3.400000000e-01  2.812661912e-06 -4.858137157e-07 -6.056012843e-05
3.500000000e-01  2.905598542e-06 -4.581177836e-07 -5.998248731e-05
3.600000000e-01  3.016289131e-06 -4.743641163e-07 -5.940045188e-05
3.700000000e-01  3.118067710e-06 -4.728737460e-07 -5.877082218e-05
3.800000000e-01  3.176363386e-06 -4.688513108e-07 -5.820632127e-05
3.900000000e-01  3.259215432e-06 -4.995966497e-07 -5.769222810e-05
4.000000000e-01  3.365773508e-06 -5.221147993e-07 -5.712480420e-05
4.100000000e-01  3.442637335e-06 -4.790920552e-07 -5.656034545e-05
4.200000000e-01  3.494151225e-06 -4.922446430e-07 -5.603964514e-05
4.300000000e-01  3.610350508e-06 -5.133543099e-07 -5.548853873e-05
4.400000000e-01  3.702919338e-06 -5.011864878e-07 -5.490765299e-05
4.500000000e-01  3.850639561e-06 -5.195376053e-07 -5.437659228e-05
4.600000000e-01  3.964148215e-06 -4.988031911e-07 -5.384066565e-05
4.700000000e-01  3.994915497e-06 -5.284040333e-07 -5.330032072e-05
4.800000000e-01  4.080846724e-06 -5.534872357e-07 -5.285679320e-05
4.900000000e-01  4.172238702e-06 -5.388414695e-07 -5.233489248e-05
5.000000000e-01  4.290473253e-06 -5.523774718e-07 -5.179049632e-05
5.100000000e-01  4.385713055e-06 -5.530502986e-07 -5.128455877e-05
5.200000000e-01  4.437898576e-06 -5.659912885e-07 -5.083193131e-05
5.300000000e-01  4.525625304e-06 -5.562930914e-07 -5.031384756e-05
5.400000000e-01  4.605568601e-06 -5.855113246e-07 -4.988059812e-05
5.500000000e-01  4.719333796e-06 -5.552426388e-07 -4.934931733e-05
5.600000000e-01  4.810213163e-06 -5.985791788e-07 -4.889847428e-05
5.700000000e-01  4.925249392e-06 -5.848693874e-07 -4.841857131e-05
5.800000000e-01  4.975901561e-06 -6.182688866e-07 -4.797356964e-05
5.900000000e-01  5.138866485e-06 -5.935990339e-07 -4.748070613e-05
6.000000000e-01  5.202861582e-06 -5.979342994e-07 -4.699291116e-05
6.100000000e-01  5.251382661e-06 -6.100353868e-07 -4.656907561e-05
6.200000000e-01  5.335938883e-06 -6.260144057e-07 -4.615177389e-05
6.300000000e-01  5.454228045e-06 -6.219073650e-07 -4.568204492e-05
6.400000000e-01  5.598513806e-06 -6.173163810e-07 -4.521647282e-05
6.500000000e-01  5.675720573e-06 -6.035068051e-07 -4.477535186e-05
6.600000000e-01  5.689449234e-06 -6.487182679e-07 -4.439980432e-05
6.700000000e-01  5.804666848e-06 -6.603915421e-07 -4.398493837e-05
6.800000000e-01  5.927347766e-06 -6.554432799e-07 -4.352813717e-05
6.900000000e-01  5.974565585e-06 -6.685479583e-07 -4.315385976e-05
7.000000000e-01  6.053167213e-06 -6.595453820e-07 -4.268197907e-05
7.100000000e-01  6.149324231e-06 -6.562965295e-07 -4.228463134e-05
7.200000000e-01  6.293792223e-06 -6.588838695e-07 -4.186664896e-05
7.300000000e-01  6.380337691e-06 -6.492742896e-07 -4.145459495e-05
7.400000000e-01  6.477049252e-06 -6.944377288e-07 -4.111025099e-05
7.500000000e-01  6.548148296e-06 -7.006039366e-07 -4.071403566e-05
7.600000000e-01  6.620180320e-06 -7.294845889e-07 -4.035985093e-05
7.700000000e-01  6.732585748e-06 -7.015280012e-07 -3.995026386e-05
7.800000000e-01  6.786392569e-06 -7.418239592e-07 -3.958778972e-05
7.900000000e-01  6.912516706e-06 -7.164068165e-07 -3.918281179e-05
8.000000000e-01  6.949852942e-06 -7.368305690e-07 -3.882337989e-05
8.100000000e-01  7.017576452e-06 -7.513889814e-07 -3.847783237e-05
8.200000000e-01  7.197319555e-06 -7.333363076e-07 -3.806139045e-05
8.300000000e-01  7.213989532e-06 -7.562133910e-07 -3.772644676e-05
8.400000000e-01  7.345222836e-06 -7.371598402e-07 -3.735004392e-05
8.500000000e-01  7.481780759e-06 -7.608213753e-07 -3.698319825e-05
8.600000000e-01  7.491815421e-06 -7.411439240e-07 -3.664341599e-05
8.700000000e-01  7.625378929e-06 -7.399633827e-07 -3.628808563e-05
8.800000000e-01  7.678118171e-06 -7.451583706e-07 -3.594197564e-05
8.900000000e-01  7.782090043e-06 -7.549429094e-07 -3.560066474e-05
9.000000000e-01  7.854132383e-06 -8.084211231e-07 -3.532427855e-05
9.100000000e-01  8.011004166e-06 -7.983234759e-07 -3.495299523e-05
9.200000000e-01  8.101894471e-06 -7.864478349e-07 -3.460794172e-05
9.300000000e-01  8.166380739e-06 -8.147904949e-07 -3.431828709e-05
9.400000000e-01  8.265641449e-06 -8.053313244e-07 -3.394152048e-05
9.500000000e-01  8.360295647e-06 -7.941202241e-07 -3.361810096e-05
9.600000000e-01  8.404198792e-06 -8.364967774e-07 -3.337884311e-05
9.700000000e-01  8.544654303e-06 -8.503026581e-07 -3.302414965e-05
9.800000000e-01  8.608462444e-06 -8.331053647e-07 -3.271968277e-05
9.900000000e-01  8.728032347e-06 -8.276187256e-07 -3.238134298e-05
1.000000000e+00  8.774285119e-06 -8.520284654e-07 -3.209547265e-05
1.010000000e+00  8.916619797e-06 -8.479869917e-07 -3.180308073e-05
1.020000000e+00  8.936055811e-06 -8.644082447e-07 -3.151176249e-05
1.030000000e+00  9.051520616e-06 -8.713211782e-07 -3.120933144e-05
1.040000000e+00  9.139537691e-06 -8.958145531e-07 -3.094456070e-05
1.050000000e+00  9.252308471e-06 -8.694479331e-07 -3.065557477e-05
1.060000000e+00  9.313225816e-06 -8.810100295e-07 -3.035589499e-05
1.070000000e+00  9.419372798e-06 -9.179232494e-07 -3.008019545e-05
1.080000000e+00  9.548786358e-06 -8.955764767e-07 -2.981266172e-05
1.090000000e+00  9.577663879e-06 -9.076835670e-07 -2.951419848e-05
1.100000000e+00  9.692566015e-06 -9.154051222e-07 -2.923637400e-05
1.110000000e+00  9.801611266e-06 -8.990300829e-07 -2.896289242e-05
1.120000000e+00  9.853326806e-06 -9.276699037e-07 -2.870754595e-05
1.130000000e+00  9.936420404e-06 -9.464277563e-07 -2.843317145e-05
1.140000000e+00  1.009806835e-05 -9.481127043e-07 -2.816417876e-05
1.150000000e+00  1.017186759e-05 -9.513423169e-07 -2.792468717e-05
1.160000000e+00  1.023250166e-05 -9.620145204e-07 -2.766894764e-05
1.170000000e+00  1.032353907e-05 -9.923648931e-07 -2.745719059e-05
1.180000000e+00  1.048952522e-05 -9.681144573e-07 -2.715450802e-05
1.190000000e+00  1.049097784e-05 -9.860676602e-07 -2.690233895e-05
1.200000000e+00  1.059066396e-05 -9.737854749e-07 -2.668708714e-05
1.210000000e+00  1.073085881e-05 -9.848776360e-07 -2.641668959e-05
1.220000000e+00  1.076522792e-05 -1.001240179e-06 -2.620648882e-05
1.230000000e+00  1.088897821e-05 -9.996945845e-07 -2.591323241e-05
1.240000000e+00  1.095122489e-05 -1.000401223e-06 -2.572383659e-05
1.250000000e+00  1.107110694e-05 -1.044203750e-06 -2.549377646e-05
1.260000000e+00  1.114570942e-05 -1.041299196e-06 -2.527148872e-05
1.270000000e+00  1.127190825e-05 -1.055615728e-06 -2.503518971e-05
1.280000000e+00  1.129850444e-05 -1.057945349e-06 -2.480749697e-05
1.290000000e+00  1.138748309e-05 -1.047017673e-06 -2.458060384e-05
1.300000000e+00  1.151205757e-05 -1.064986975e-06 -2.435556681e-05
1.310000000e+00  1.157758066e-05 -1.072990906e-06 -2.413083806e-05
1.320000000e+00  1.168610321e-05 -1.088059450e-06 -2.391772742e-05
1.330000000e+00  1.176094765e-05 -1.058536270e-06 -2.367750375e-05
1.340000000e+00  1.182992382e-05 -1.079070219e-06 -2.348695532e-05
1.350000000e+00  1.194142075e-05 -1.105947878e-06 -2.328605679e-05
1.360000000e+00  1.200855177e-05 -1.085976405e-06 -2.306530552e-05
1.370000000e+00  1.212227443e-05 -1.105579483e-06 -2.284928645e-05
1.380000000e+00  1.222491059e-05 -1.115784557e-06 -2.268957562e-05
1.390000000e+00  1.230398311e-05 -1.121575380e-06 -2.242796169e-05
1.400000000e+00  1.236196447e-05 -1.123585685e-06 -2.228125617e-05
1.410000000e+00  1.249478705e-05 -1.108214059e-06 -2.202555397e-05
1.420000000e+00  1.254704980e-05 -1.137497513e-06 -2.185136701e-05
1.430000000e+00  1.266829282e-05 -1.152245243e-06 -2.168441888e-05
1.440000000e+00  1.280347038e-05 -1.153929087e-06 -2.147639705e-05
1.450000000e+00  1.282090036e-05 -1.188935374e-06 -2.132964472e-05
1.460000000e+00  1.299560487e-05 -1.162396054e-06 -2.108836461e-05
1.470000000e+00  1.300078394e-05 -1.192658356e-06 -2.094796344e-05
1.480000000e+00  1.316178984e-05 -1.206012708e-06 -2.073793981e-05
1.490000000e+00  1.315509381e-05 -1.206161410e-06 -2.057245090e-05
1.500000000e+00  1.333561666e-05 -1.184048010e-06 -2.035248658e-05
1.510000000e+00  1.337612559e-05 -1.229423700e-06 -2.024702136e-05
1.520000000e+00  1.350381698e-05 -1.187543955e-06 -1.998700907e-05
1.530000000e+00  1.357034908e-05 -1.209069001e-06 -1.980718302e-05
1.540000000e+00  1.363543849e-05 -1.235820589e-06 -1.969518625e-05
1.550000000e+00  1.373560754e-05 -1.222924983e-06 -1.947772831e-05
1.560000000e+00  1.381040058e-05 -1.267635652e-06 -1.938165224e-05
1.570000000e+00  1.399406101e-05 -1.256424658e-06 -1.915350210e-05
1.580000000e+00  1.400043507e-05 -1.264389350e-06 -1.901497718e-05
1.590000000e+00  1.416667630e-05 -1.257767355e-06 -1.882812625e-05
1.600000000e+00  1.419311703e-05 -1.314303159e-06 -1.872445914e-05
1.610000000e+00  1.431677400e-05 -1.260508527e-06 -1.848954694e-05
1.620000000e+00  1.434380349e-05 -1.310745764e-06 -1.839913655e-05
1.630000000e+00  1.453730552e-05 -1.283191296e-06 -1.819612492e-05
1.640000000e+00  1.453566966e-05 -1.320316915e-06 -1.807490536e-05
1.650000000e+00  1.471275193e-05 -1.319750005e-06 -1.788125369e-05
1.660000000e+00  1.474606116e-05 -1.308823198e-06 -1.775985804e-05
1.670000000e+00  1.479837343e-05 -1.310234172e-06 -1.757197766e-05
1.680000000e+00  1.488460890e-05 -1.341602501e-06 -1.747437266e-05
1.690000000e+00  1.505679110e-05 -1.353854242e-06 -1.730476964e-05
1.700000000e+00  1.509344056e-05 -1.350112913e-06 -1.716367250e-05
1.710000000e+00  1.519915564e-05 -1.355389215e-06 -1.700206312e-05
1.720000000e+00  1.525250092e-05 -1.344347588e-06 -1.685494106e-05
1.730000000e+00  1.535469756e-05 -1.371641649e-06 -1.675374353e-05
1.740000000e+00  1.546866760e-05 -1.395006627e-06 -1.660410743e-05
1.750000000e+00  1.556509772e-05 -1.382148366e-06 -1.644991073e-05
1.760000000e+00  1.562211002e-05 -1.381815145e-06 -1.631428244e-05
1.770000000e+00  1.574545914e-05 -1.421650204e-06 -1.618996424e-05
1.780000000e+00  1.582662747e-05 -1.398214571e-06 -1.604506808e-05
1.790000000e+00  1.588765282e-05 -1.453884373e-06 -1.594998032e-05
1.800000000e+00  1.605806042e-05 -1.384344936e-06 -1.576386036e-05
1.810000000e+00  1.606541245e-05 -1.440838071e-06 -1.568654645e-05
1.820000000e+00  1.617564731e-05 -1.464195407e-06 -1.552748216e-05
1.830000000e+00  1.626525963e-05 -1.458438592e-06 -1.543360562e-05
1.840000000e+00  1.637091399e-05 -1.451653694e-06 -1.528173223e-05
1.850000000e+00  1.644070922e-05 -1.468201282e-06 -1.516820017e-05
1.860000000e+00  1.656426467e-05 -1.439501048e-06 -1.499439588e-05
1.870000000e+00  1.660510126e-05 -1.429688246e-06 -1.489340715e-05
1.880000000e+00  1.668880059e-05 -1.468251648e-06 -1.477917706e-05
1.890000000e+00  1.680009202e-05 -1.450066039e-06 -1.464643623e-05
1.900000000e+00  1.687104481e-05 -1.502987981e-06 -1.458223432e-05
1.910000000e+00  1.699827393e-05 -1.499714283e-06 -1.442711456e-05
1.920000000e+00  1.706896162e-05 -1.502180190e-06 -1.431721712e-05
1.930000000e+00  1.718438853e-05 -1.502746151e-06 -1.419239563e-05
1.940000000e+00  1.723576257e-05 -1.562407215e-06 -1.413658421e-05
1.950000000e+00  1.734406399e-05 -1.579006037e-06 -1.402128283e-05
1.960000000e+00  1.748541931e-05 -1.500160037e-06 -1.384174349e-05
1.970000000e+00  1.751343993e-05 -1.516092557e-06 -1.377543676e-05
1.980000000e+00  1.762290169e-05 -1.550300567e-06 -1.367255947e-05
1.990000000e+00  1.770802711e-05 -1.604999900e-06 -1.360005534e-05
2.000000000e+00  1.780666591e-05 -1.537784634e-06 -1.342470045e-05
2.010000000e+00  1.789030384e-05 -1.539765340e-06 -1.333579584e-05
2.020000000e+00  1.796167435e-05 -1.539229760e-06 -1.322823331e-05
2.030000000e+00  1.803367169e-05 -1.572839456e-06 -1.315608114e-05
2.040000000e+00  1.815741150e-05 -1.642388834e-06 -1.306545788e-05
2.050000000e+00  1.824752254e-05 -1.628557283e-06 -1.296940688e-05
2.060000000e+00  1.833951988e-05 -1.631423030e-06 -1.286406454e-05
2.070000000e+00  1.845619454e-05 -1.607010918e-06 -1.273490298e-05
2.080000000e+00  1.851322830e-05 -1.647562459e-06 -1.267776263e-05
2.090000000e+00  1.862078823e-05 -1.662164931e-06 -1.257275042e-05
2.100000000e+00  1.873278041e-05 -1.608433938e-06 -1.244653300e-05
2.110000000e+00  1.876579184e-05 -1.685376912e-06 -1.242485675e-05
2.120000000e+00  1.885393693e-05 -1.712737548e-06 -1.233749475e-05
2.130000000e+00  1.895959512e-05 -1.709606227e-06 -1.224582315e-05
2.140000000e+00  1.910203180e-05 -1.699660062e-06 -1.208619520e-05
2.150000000e+00  1.920052766e-05 -1.695563761e-06 -1.202138006e-05
2.160000000e+00  1.921568875e-05 -1.678086013e-06 -1.193878382e-05
2.170000000e+00  1.932125175e-05 -1.754733041e-06 -1.187767678e-05
2.180000000e+00  1.944719370e-05 -1.735838868e-06 -1.175329342e-05
2.190000000e+00  1.955534802e-05 -1.684505989e-06 -1.164707926e-05
2.200000000e+00  1.954976813e-05 -1.733196525e-06 -1.159910781e-05
2.210000000e+00  1.966041599e-05 -1.744980418e-06 -1.152248630e-05
2.220000000e+00  1.979037531e-05 -1.767845571e-06 -1.143835220e-05
2.230000000e+00  1.988705130e-05 -1.755217824e-06 -1.134459083e-05
2.240000000e+00  1.995814143e-05 -1.738646042e-06 -1.125498298e-05
2.250000000e+00  2.003985847e-05 -1.807568346e-06 -1.121199615e-05
2.260000000e+00  2.018653860e-05 -1.747212562e-06 -1.106624579e-05
2.270000000e+00  2.020531710e-05 -1.753361934e-06 -1.101783646e-05
2.280000000e+00  2.031007281e-05 -1.758539721e-06 -1.092924417e-05
2.290000000e+00  2.039317486e-05 -1.776312677e-06 -1.087481994e-05
2.300000000e+00  2.046718994e-05 -1.822053152e-06 -1.080757672e-05
2.310000000e+00  2.063030154e-05 -1.788421900e-06 -1.068436690e-05
2.320000000e+00  2.067175722e-05 -1.791966163e-06 -1.066918892e-05
2.330000000e+00  2.077375322e-05 -1.882954313e-06 -1.060612526e-05
2.340000000e+00  2.088796672e-05 -1.823396288e-06 -1.048488548e-05
2.350000000e+00  2.099391026e-05 -1.818362254e-06 -1.040422397e-05
2.360000000e+00  2.104252936e-05 -1.884021871e-06 -1.037971885e-05
2.370000000e+00  2.118396263e-05 -1.901244050e-06 -1.029812545e-05
2.380000000e+00  2.127820900e-05 -1.852810193e-06 -1.019617182e-05
2.390000000e+00  2.131459122e-05 -1.904403395e-06 -1.020083913e-05
2.400000000e+00  2.142432356e-05 -1.909778642e-06 -1.011898862e-05
2.410000000e+00  2.150203752e-05 -1.916320857e-06 -1.004688555e-05
2.420000000e+00  2.163850934e-05 -1.916335440e-06 -9.944673835e-06
2.430000000e+00  2.170246347e-05 -1.904110475e-06 -9.876052342e-06
2.440000000e+00  2.174680467e-05 -1.860573020e-06 -9.828541772e-06
2.450000000e+00  2.182996634e-05 -1.956924416e-06 -9.798285067e-06
2.460000000e+00  2.197131677e-05 -1.939841618e-06 -9.703029904e-06
2.470000000e+00  2.204983217e-05 -1.962261239e-06 -9.669191049e-06
2.480000000e+00  2.212704231e-05 -1.987752641e-06 -9.610752488e-06
2.490000000e+00  2.224621937e-05 -1.942717051e-06 -9.512087304e-06
2.500000000e+00  2.235053286e-05 -1.916967023e-06 -9.435112686e-06
2.510000000e+00  2.238098541e-05 -1.947445945e-06 -9.403465670e-06
2.520000000e+00  2.247442378e-05 -1.985438895e-06 -9.382261934e-06
2.530000000e+00  2.255007377e-05 -1.965612987e-06 -9.291595240e-06
2.540000000e+00  2.264038860e-05 -2.062393044e-06 -9.282195494e-06
2.550000000e+00  2.281810515e-05 -1.991480996e-06 -9.154569633e-06
2.560000000e+00  2.285637571e-05 -2.024397190e-06 -9.153675705e-06
2.570000000e+00  2.292965098e-05 -2.018420687e-06 -9.058407884e-06
2.580000000e+00  2.298427202e-05 -2.013354944e-06 -9.016600011e-06
2.590000000e+00  2.311601783e-05 -2.035807664e-06 -8.974653488e-06
2.600000000e+00  2.323354727e-05 -2.077008943e-06 -8.938808178e-06
2.610000000e+00  2.333760299e-05 -2.063445769e-06 -8.841579070e-06
2.620000000e+00  2.338076184e-05 -2.006923970e-06 -8.782742059e-06
2.630000000e+00  2.345533145e-05 -2.076831018e-06 -8.783152358e-06
2.640000000e+00  2.355380179e-05 -2.125933742e-06 -8.724343240e-06
2.650000000e+00  2.368579333e-05 -2.130120822e-06 -8.654004755e-06
2.660000000e+00  2.380004897e-05 -2.117218626e-06 -8.611134157e-06
2.670000000e+00  2.386020512e-05 -2.076946615e-06 -8.551442090e-06
2.680000000e+00  2.391433973e-05 -2.139123986e-06 -8.530590061e-06
2.690000000e+00  2.406619818e-05 -2.086636834e-06 -8.417266658e-06
2.700000000e+00  2.409113254e-05 -2.115129084e-06 -8.411494565e-06
2.710000000e+00  2.419492252e-05 -2.093668197e-06 -8.360476085e-06
2.720000000e+00  2.428185653e-05 -2.107467378e-06 -8.297390999e-06
2.730000000e+00  2.437873094e-05 -2.140396230e-06 -8.284059193e-06
2.740000000e+00  2.446189390e-05 -2.197178245e-06 -8.274137582e-06
2.750000000e+00  2.458042384e-05 -2.138488007e-06 -8.162951664e-06
2.760000000e+00  2.465717316e-05 -2.118624332e-06 -8.109004848e-06
2.770000000e+00  2.477680055e-05 -2.140418582e-06 -8.063703703e-06
2.780000000e+00  2.486959495e-05 -2.201725006e-06 -8.080386657e-06
2.790000000e+00  2.492009276e-05 -2.184734924e-06 -8.033775144e-06
2.800000000e+00  2.502093933e-05 -2.207673323e-06 -7.969752829e-06
2.810000000e+00  2.513369262e-05 -2.200118076e-06 -7.929825083e-06
2.820000000e+00  2.518130753e-05 -2.265084418e-06 -7.935325080e-06
2.830000000e+00  2.529424423e-05 -2.270415590e-06 -7.861330052e-06
2.840000000e+00  2.541550858e-05 -2.255483767e-06 -7.832508873e-06
2.850000000e+00  2.546386953e-05 -2.246698978e-06 -7.782923345e-06
2.860000000e+00  2.552387496e-05 -2.245197130e-06 -7.744292576e-06
2.870000000e+00  2.571512197e-05 -2.285913910e-06 -7.712651954e-06
2.880000000e+00  2.578348414e-05 -2.300210047e-06 -7.681807619e-06
2.890000000e+00  2.578851100e-05 -2.277151981e-06 -7.636473109e-06
2.900000000e+00  2.590782360e-05 -2.314285393e-06 -7.605534503e-06
2.910000000e+00  2.597347145e-05 -2.267566059e-06 -7.555389875e-06
2.920000000e+00  2.609844286e-05 -2.314504141e-06 -7.530398551e-06
2.930000000e+00  2.618512921e-05 -2.269925675e-06 -7.472140408e-06
2.940000000e+00  2.629912835e-05 -2.299592696e-06 -7.449835617e-06
2.950000000e+00  2.633828422e-05 -2.315614836e-06 -7.419253232e-06
2.960000000e+00  2.653302005e-05 -2.353919144e-06 -7.389375625e-06
2.970000000e+00  2.661939777e-05 -2.336279497e-06 -7.349766818e-06
2.980000000e+00  2.659911772e-05 -2.331409406e-06 -7.314853286e-06
2.990000000e+00  2.680224014e-05 -2.362470939e-06 -7.285686083e-06
3.000000000e+00  2.687396022e-05 -2.397004959e-06 -7.263376181e-06
3.010000000e+00  2.694676965e-05 -2.362027620e-06 -7.221455678e-06
3.020000000e+00  2.707283582e-05 -2.398782341e-06 -7.197813924e-06
3.030000000e+00  2.705855817e-05 -2.362712746e-06 -7.156819056e-06
3.040000000e+00  2.714937454e-05 -2.371121450e-06 -7.126284224e-06
3.050000000e+00  2.725655395e-05 -2.378642881e-06 -7.095056509e-06
3.060000000e+00  2.744168251e-05 -2.416631737e-06 -7.067350984e-06
3.070000000e+00  2.753448659e-05 -2.421853443e-06 -7.037294240e-06
3.080000000e+00  2.751448994e-05 -2.406734022e-06 -7.001594350e-06
3.090000000e+00  2.764471081e-05 -2.451959600e-06 -6.987249174e-06
3.100000000e+00  2.769765467e-05 -2.417953273e-06 -6.950012564e-06
3.110000000e+00  2.781455079e-05 -2.464193213e-06 -6.930055535e-06
3.120000000e+00  2.796481737e-05 -2.485319577e-06 -6.905532944e-06
3.130000000e+00  2.798280093e-05 -2.438979940e-06 -6.853844346e-06
3.140000000e+00  2.806989093e-05 -2.448593014e-06 -6.838274955e-06
3.150000000e+00  2.821340274e-05 -2.502726283e-06 -6.822452180e-06
3.160000000e+00  2.827166590e-05 -2.454242986e-06 -6.767705080e-06
3.170000000e+00  2.836599379e-05 -2.541347105e-06 -6.803461763e-06
3.180000000e+00  2.842425783e-05 -2.509742186e-06 -6.752895984e-06
3.190000000e+00  2.854114865e-05 -2.500415890e-06 -6.726862910e-06
3.200000000e+00  2.864631062e-05 -2.568095749e-06 -6.727077362e-06
3.210000000e+00  2.871582022e-05 -2.500972906e-06 -6.647396399e-06
3.220000000e+00  2.883573918e-05 -2.563354753e-06 -6.659116778e-06
3.230000000e+00  2.898403300e-05 -2.575973119e-06 -6.620679782e-06
3.240000000e+00  2.902904941e-05 -2.584865281e-06 -6.603766944e-06
3.250000000e+00  2.909373843e-05 -2.541172466e-06 -6.570249913e-06
3.260000000e+00  2.915674958e-05 -2.579282326e-06 -6.561165894e-06
3.270000000e+00  2.934775416e-05 -2.598380587e-06 -6.534510122e-06
3.280000000e+00  2.933306464e-05 -2.561256926e-06 -6.504497205e-06
3.290000000e+00  2.941563453e-05 -2.574334819e-06 -6.485452738e-06
3.300000000e+00  2.958213924e-05 -2.625268812e-06 -6.469997084e-06
3.310000000e+00  2.960754397e-05 -2.592180497e-06 -6.434663424e-06
3.320000000e+00  2.973205759e-05 -2.611431243e-06 -6.422744452e-06
3.330000000e+00  2.989492656e-05 -2.646590202e-06 -6.405448556e-06
3.340000000e+00  2.989420902e-05 -2.610538134e-06 -6.381284639e-06
3.350000000e+00  3.001733660e-05 -2.659214760e-06 -6.366557949e-06
3.360000000e+00  3.011872489e-05 -2.604658175e-06 -6.309898463e-06
3.370000000e+00  3.024590292e-05 -2.672282204e-06 -6.322538418e-06
3.380000000e+00  3.025927430e-05 -2.659188047e-06 -6.305147374e-06
3.390000000e+00  3.037754214e-05 -2.671405249e-06 -6.290793266e-06
3.400000000e+00  3.050471391e-05 -2.690122689e-06 -6.273968977e-06
3.410000000e+00  3.060340731e-05 -2.666568568e-06 -6.250206756e-06
3.420000000e+00  3.062019317e-05 -2.668717044e-06 -6.232012231e-06
3.430000000e+00  3.077316862e-05 -2.685910663e-06 -6.181303134e-06
3.440000000e+00  3.084220810e-05 -2.677146321e-06 -6.173277329e-06
3.450000000e+00  3.093737225e-05 -2.709675068e-06 -6.166183917e-06
3.460000000e+00  3.099480350e-05 -2.721710007e-06 -6.158880755e-06
3.470000000e+00  3.116403952e-05 -2.761823984e-06 -6.155226788e-06
3.480000000e+00  3.117462579e-05 -2.713492102e-06 -6.124872690e-06
3.490000000e+00  3.128134557e-05 -2.760634314e-06 -6.105640961e-06
3.500000000e+00  3.134497507e-05 -2.783726151e-06 -6.116765319e-06
3.510000000e+00  3.145107309e-05 -2.737529744e-06 -6.071081513e-06
3.520000000e+00  3.159484161e-05 -2.776541779e-06 -6.049903288e-06
3.530000000e+00  3.162117446e-05 -2.769606386e-06 -6.059852806e-06
3.540000000e+00  3.175922551e-05 -2.740204289e-06 -6.009743008e-06
3.550000000e+00  3.188486081e-05 -2.829410874e-06 -6.034614602e-06
3.560000000e+00  3.187550723e-05 -2.803606152e-06 -6.027696374e-06
3.570000000e+00  3.206196350e-05 -2.814150467e-06 -6.003592812e-06
3.580000000e+00  3.215677394e-05 -2.822705102e-06 -6.001578527e-06
3.590000000e+00  3.217065991e-05 -2.843494915e-06 -5.986614197e-06
3.600000000e+00  3.228157874e-05 -2.804561609e-06 -5.940385487e-06
3.610000000e+00  3.241821122e-05 -2.883747472e-06 -5.955475877e-06
3.620000000e+00  3.243528569e-05 -2.850771296e-06 -5.936836422e-06
3.630000000e+00  3.251891434e-05 -2.842467871e-06 -5.904884239e-06
3.640000000e+00  3.265789212e-05 -2.821076451e-06 -5.872158833e-06
