9.700000000e-01  3.026483645e-08  3.900000052e-02 -6.777742791e-05
9.800000000e-01  3.054762332e-08  3.900000050e-02 -6.809759338e-05
9.900000000e-01  3.084317687e-08  3.900000055e-02 -6.841463334e-05
1.000000000e+00  3.117024974e-08  3.900000057e-02 -6.872844324e-05
1.010000000e+00  3.145476771e-08  3.900000058e-02 -6.903918090e-05
1.020000000e+00  3.173598994e-08  3.900000056e-02 -6.934681394e-05
1.030000000e+00  3.199734171e-08  3.900000056e-02 -6.965138519e-05
1.040000000e+00  3.231524909e-08  3.900000057e-02 -6.995289017e-05
1.050000000e+00  3.259057464e-08  3.900000057e-02 -7.025143698e-05
1.060000000e+00  3.289949549e-08  3.900000060e-02 -7.054699297e-05
1.070000000e+00  3.319391698e-08  3.900000062e-02 -7.083961168e-05
1.080000000e+00  3.344129279e-08  3.900000059e-02 -7.112934232e-05
1.090000000e+00  3.371247259e-08  3.900000058e-02 -7.141617356e-05
1.100000000e+00  3.398830378e-08  3.900000059e-02 -7.170014020e-05
1.110000000e+00  3.429059402e-08  3.900000060e-02 -7.198132863e-05
1.120000000e+00  3.461201788e-08  3.900000063e-02 -7.225967336e-05
1.130000000e+00  3.490419796e-08  3.900000065e-02 -7.253519866e-05
1.140000000e+00  3.514056089e-08  3.900000065e-02 -7.280810735e-05
1.150000000e+00  3.540249383e-08  3.900000062e-02 -7.307819691e-05
1.160000000e+00  3.571061077e-08  3.900000063e-02 -7.334562409e-05
1.170000000e+00  3.599192799e-08  3.900000062e-02 -7.361036103e-05
1.180000000e+00  3.626874691e-08  3.900000066e-02 -7.387252857e-05
1.190000000e+00  3.658719327e-08  3.900000067e-02 -7.413203730e-05
1.200000000e+00  3.683743704e-08  3.900000061e-02 -7.438895696e-05
1.210000000e+00  3.705740632e-08  3.900000061e-02 -7.464335528e-05
1.220000000e+00  3.737998820e-08  3.900000062e-02 -7.489521420e-05
1.230000000e+00  3.767435676e-08  3.900000068e-02 -7.514456150e-05
1.240000000e+00  3.798295012e-08  3.900000066e-02 -7.539143858e-05
1.250000000e+00  3.822888040e-08  3.900000065e-02 -7.563587165e-05
1.260000000e+00  3.846828728e-08  3.900000061e-02 -7.587782311e-05
1.270000000e+00  3.874222096e-08  3.900000062e-02 -7.611740533e-05
1.280000000e+00  3.907876636e-08  3.900000066e-02 -7.635457041e-05
1.290000000e+00  3.937742160e-08  3.900000066e-02 -7.658938382e-05
1.300000000e+00  3.964912864e-08  3.900000068e-02 -7.682185840e-05
1.310000000e+00  3.990255959e-08  3.900000066e-02 -7.705202585e-05
1.320000000e+00  4.015937375e-08  3.900000065e-02 -7.727988935e-05
1.330000000e+00  4.042456266e-08  3.900000064e-02 -7.750549513e-05
1.340000000e+00  4.073378745e-08  3.900000065e-02 -7.772888755e-05
1.350000000e+00  4.102887335e-08  3.900000067e-02 -7.795002064e-05
1.360000000e+00  4.130322253e-08  3.900000068e-02 -7.816896612e-05
1.370000000e+00  4.156492700e-08  3.900000069e-02 -7.838571552e-05
1.380000000e+00  4.182249358e-08  3.900000065e-02 -7.860035514e-05
1.390000000e+00  4.208248146e-08  3.900000068e-02 -7.881282213e-05
1.400000000e+00  4.238735861e-08  3.900000064e-02 -7.902311692e-05
1.410000000e+00  4.264110836e-08  3.900000068e-02 -7.923142593e-05
1.420000000e+00  4.293436482e-08  3.900000069e-02 -7.943757960e-05
1.430000000e+00  4.319500910e-08  3.900000068e-02 -7.964174371e-05
1.440000000e+00  4.344228818e-08  3.900000068e-02 -7.984385242e-05
1.450000000e+00  4.375862691e-08  3.900000067e-02 -8.004389773e-05
1.460000000e+00  4.399813897e-08  3.900000070e-02 -8.024200387e-05
1.470000000e+00  4.432189704e-08  3.900000070e-02 -8.043817483e-05
1.480000000e+00  4.459998632e-08  3.900000075e-02 -8.063237320e-05
1.490000000e+00  4.491170150e-08  3.900000073e-02 -8.082456374e-05
1.500000000e+00  4.513363220e-08  3.900000073e-02 -8.101485106e-05
1.510000000e+00  4.540044086e-08  3.900000068e-02 -8.120328049e-05
1.520000000e+00  4.561939064e-08  3.900000069e-02 -8.138987545e-05
1.530000000e+00  4.591323824e-08  3.900000071e-02 -8.157459014e-05
1.540000000e+00  4.621307339e-08  3.900000068e-02 -8.175743532e-05
1.550000000e+00  4.647337858e-08  3.900000072e-02 -8.193852678e-05
1.560000000e+00  4.676384232e-08  3.900000070e-02 -8.211775902e-05
1.570000000e+00  4.700600456e-08  3.900000073e-02 -8.229525237e-05
1.580000000e+00  4.728857044e-08  3.900000070e-02 -8.247091675e-05
1.590000000e+00  4.752223289e-08  3.900000071e-02 -8.264487654e-05
1.600000000e+00  4.783820668e-08  3.900000071e-02 -8.281709947e-05
1.610000000e+00  4.808817726e-08  3.900000074e-02 -8.298761321e-05
1.620000000e+00  4.839373567e-08  3.900000071e-02 -8.315641822e-05
1.630000000e+00  4.860922999e-08  3.900000071e-02 -8.332353170e-05
1.640000000e+00  4.891128850e-08  3.900000071e-02 -8.348900463e-05
1.650000000e+00  4.916716106e-08  3.900000075e-02 -8.365282366e-05
1.660000000e+00  4.945005676e-08  3.900000071e-02 -8.381500475e-05
1.670000000e+00  4.972109464e-08  3.900000073e-02 -8.397556721e-05
1.680000000e+00  5.000467807e-08  3.900000071e-02 -8.413450102e-05
1.690000000e+00  5.024517397e-08  3.900000074e-02 -8.429188603e-05
1.700000000e+00  5.053365953e-08  3.900000074e-02 -8.444769742e-05
1.710000000e+00  5.079406914e-08  3.900000076e-02 -8.460195782e-05
1.720000000e+00  5.107360665e-08  3.900000075e-02 -8.475466105e-05
1.730000000e+00  5.133626711e-08  3.900000071e-02 -8.490586274e-05
1.740000000e+00  5.157537998e-08  3.900000071e-02 -8.505561956e-05
1.750000000e+00  5.181639110e-08  3.900000070e-02 -8.520381648e-05
1.760000000e+00  5.209514822e-08  3.900000070e-02 -8.535055032e-05
1.770000000e+00  5.235813156e-08  3.900000072e-02 -8.549584644e-05
1.780000000e+00  5.262627030e-08  3.900000071e-02 -8.563968809e-05
1.790000000e+00  5.290327921e-08  3.900000071e-02 -8.578207891e-05
1.800000000e+00  5.313658886e-08  3.900000072e-02 -8.592314229e-05
1.810000000e+00  5.345185075e-08  3.900000072e-02 -8.606273383e-05
1.820000000e+00  5.371711605e-08  3.900000076e-02 -8.620093791e-05
1.830000000e+00  5.398381761e-08  3.900000073e-02 -8.633772596e-05
1.840000000e+00  5.421528350e-08  3.900000072e-02 -8.647323760e-05
1.850000000e+00  5.447344423e-08  3.900000072e-02 -8.660733956e-05
1.860000000e+00  5.472342577e-08  3.900000074e-02 -8.674010777e-05
1.870000000e+00  5.501939460e-08  3.900000072e-02 -8.687157623e-05
1.880000000e+00  5.528715115e-08  3.900000072e-02 -8.700169676e-05
1.890000000e+00  5.553990219e-08  3.900000072e-02 -8.713056926e-05
1.900000000e+00  5.579421588e-08  3.900000069e-02 -8.725811324e-05
1.910000000e+00  5.604576774e-08  3.900000072e-02 -8.738437655e-05
1.920000000e+00  5.630571907e-08  3.900000072e-02 -8.750945390e-05
1.930000000e+00  5.658400432e-08  3.900000074e-02 -8.763325916e-05
1.940000000e+00  5.686894151e-08  3.900000072e-02 -8.775579972e-05
1.950000000e+00  5.711297327e-08  3.900000072e-02 -8.787713600e-05
1.960000000e+00  5.733538978e-08  3.900000072e-02 -8.799730633e-05
1.970000000e+00  5.763389426e-08  3.900000070e-02 -8.811622731e-05
1.980000000e+00  5.789199614e-08  3.900000073e-02 -8.823399157e-05
1.990000000e+00  5.815327142e-08  3.900000071e-02 -8.835057153e-05
2.000000000e+00  5.838209402e-08  3.900000072e-02 -8.846601026e-05
2.010000000e+00  5.866930207e-08  3.900000072e-02 -8.858027928e-05
2.020000000e+00  5.891770323e-08  3.900000070e-02 -8.869342860e-05
2.030000000e+00  5.916753451e-08  3.900000068e-02 -8.880544018e-05
2.040000000e+00  5.943070736e-08  3.900000070e-02 -8.891631656e-05
2.050000000e+00  5.968333519e-08  3.900000068e-02 -8.902607597e-05
2.060000000e+00  5.993960235e-08  3.900000070e-02 -8.913480218e-05
2.070000000e+00  6.018863900e-08  3.900000071e-02 -8.924243036e-05
2.080000000e+00  6.045961082e-08  3.900000070e-02 -8.934895083e-05
2.090000000e+00  6.069949204e-08  3.900000069e-02 -8.945442213e-05
2.100000000e+00  6.093720590e-08  3.900000068e-02 -8.955887096e-05
2.110000000e+00  6.122220654e-08  3.900000067e-02 -8.966225426e-05
2.120000000e+00  6.149911785e-08  3.900000070e-02 -8.976464310e-05
2.130000000e+00  6.174512427e-08  3.900000066e-02 -8.986602233e-05
2.140000000e+00  6.196458866e-08  3.900000070e-02 -8.996641069e-05
2.150000000e+00  6.221816695e-08  3.900000068e-02 -9.006569819e-05
2.160000000e+00  6.248070664e-08  3.900000063e-02 -9.016401584e-05
2.170000000e+00  6.273595393e-08  3.900000063e-02 -9.026136368e-05
2.180000000e+00  6.296933941e-08  3.900000066e-02 -9.035782076e-05
2.190000000e+00  6.322136093e-08  3.900000066e-02 -9.045330623e-05
2.200000000e+00  6.350104232e-08  3.900000064e-02 -9.054777747e-05
2.210000000e+00  6.375359009e-08  3.900000063e-02 -9.064134601e-05
2.220000000e+00  6.399649180e-08  3.900000063e-02 -9.073399007e-05
2.230000000e+00  6.424455452e-08  3.900000064e-02 -9.082567103e-05
2.240000000e+00  6.450422079e-08  3.900000065e-02 -9.091646521e-05
2.250000000e+00  6.475384101e-08  3.900000064e-02 -9.100630937e-05
2.260000000e+00  6.497041553e-08  3.900000063e-02 -9.109530803e-05
2.270000000e+00  6.523462443e-08  3.900000059e-02 -9.118339252e-05
2.280000000e+00  6.548812247e-08  3.900000062e-02 -9.127058092e-05
2.290000000e+00  6.575524845e-08  3.900000062e-02 -9.135693726e-05
2.300000000e+00  6.601252989e-08  3.900000063e-02 -9.144247168e-05
2.310000000e+00  6.623057710e-08  3.900000065e-02 -9.152709803e-05
2.320000000e+00  6.650947490e-08  3.900000059e-02 -9.161088367e-05
2.330000000e+00  6.675753872e-08  3.900000064e-02 -9.169385664e-05
2.340000000e+00  6.699968301e-08  3.900000068e-02 -9.177594434e-05
2.350000000e+00  6.724026082e-08  3.900000067e-02 -9.185725968e-05
2.360000000e+00  6.747311752e-08  3.900000062e-02 -9.193769735e-05
2.370000000e+00  6.771495450e-08  3.900000064e-02 -9.201739423e-05
2.380000000e+00  6.797143119e-08  3.900000065e-02 -9.209627443e-05
2.390000000e+00  6.821728963e-08  3.900000057e-02 -9.217430400e-05
2.400000000e+00  6.845898153e-08  3.900000058e-02 -9.225163356e-05
2.410000000e+00  6.872826548e-08  3.900000064e-02 -9.232818461e-05
2.420000000e+00  6.898499178e-08  3.900000071e-02 -9.240399629e-05
2.430000000e+00  6.922128971e-08  3.900000067e-02 -9.247897814e-05
2.440000000e+00  6.947220029e-08  3.900000061e-02 -9.255323298e-05
2.450000000e+00  6.975571127e-08  3.900000067e-02 -9.262679151e-05
2.460000000e+00  7.000526513e-08  3.900000071e-02 -9.269961762e-05
2.470000000e+00  7.024053102e-08  3.900000068e-02 -9.277173939e-05
2.480000000e+00  7.043064614e-08  3.900000059e-02 -9.284307408e-05
2.490000000e+00  7.065785986e-08  3.900000059e-02 -9.291373294e-05
2.500000000e+00  7.093602454e-08  3.900000064e-02 -9.298372679e-05
2.510000000e+00  7.120879488e-08  3.900000064e-02 -9.305298060e-05
2.520000000e+00  7.143199567e-08  3.900000060e-02 -9.312153243e-05
2.530000000e+00  7.167252510e-08  3.900000060e-02 -9.318936967e-05
2.540000000e+00  7.192025790e-08  3.900000058e-02 -9.325657879e-05
2.550000000e+00  7.213269651e-08  3.900000062e-02 -9.332307174e-05
2.560000000e+00  7.238553845e-08  3.900000057e-02 -9.338894850e-05
2.570000000e+00  7.261799233e-08  3.900000058e-02 -9.345414980e-05
2.580000000e+00  7.286437763e-08  3.900000055e-02 -9.351864685e-05
2.590000000e+00  7.309520589e-08  3.900000052e-02 -9.358252669e-05
2.600000000e+00  7.333024551e-08  3.900000053e-02 -9.364581376e-05
2.610000000e+00  7.354984695e-08  3.900000055e-02 -9.370846465e-05
2.620000000e+00  7.380485742e-08  3.900000052e-02 -9.377048345e-05
2.630000000e+00  7.407241789e-08  3.900000054e-02 -9.383181801e-05
2.640000000e+00  7.433496153e-08  3.900000062e-02 -9.389265303e-05
2.650000000e+00  7.454591639e-08  3.900000061e-02 -9.395281142e-05
2.660000000e+00  7.478069447e-08  3.900000057e-02 -9.401229634e-05
2.670000000e+00  7.502300875e-08  3.900000056e-02 -9.407134730e-05
2.680000000e+00  7.528511111e-08  3.900000060e-02 -9.412968915e-05
2.690000000e+00  7.548987861e-08  3.900000060e-02 -9.418750285e-05
2.700000000e+00  7.573357148e-08  3.900000055e-02 -9.424468965e-05
2.710000000e+00  7.598549718e-08  3.900000054e-02 -9.430131082e-05
2.720000000e+00  7.624099992e-08  3.900000058e-02 -9.435743496e-05
2.730000000e+00  7.646916917e-08  3.900000055e-02 -9.441299899e-05
2.740000000e+00  7.669278154e-08  3.900000052e-02 -9.446799287e-05
2.750000000e+00  7.691415823e-08  3.900000055e-02 -9.452246676e-05
2.760000000e+00  7.718229904e-08  3.900000057e-02 -9.457634306e-05
2.770000000e+00  7.740031206e-08  3.900000058e-02 -9.462972206e-05
2.780000000e+00  7.762246256e-08  3.900000053e-02 -9.468251220e-05
2.790000000e+00  7.785757297e-08  3.900000049e-02 -9.473477632e-05
2.800000000e+00  7.809863393e-08  3.900000054e-02 -9.478653963e-05
2.810000000e+00  7.834922827e-08  3.900000056e-02 -9.483776893e-05
2.820000000e+00  7.860120328e-08  3.900000055e-02 -9.488846740e-05
2.830000000e+00  7.885557029e-08  3.900000061e-02 -9.493866503e-05
2.840000000e+00  7.909913391e-08  3.900000064e-02 -9.498837969e-05
2.850000000e+00  7.935664280e-08  3.900000067e-02 -9.503761334e-05
2.860000000e+00  7.957275053e-08  3.900000061e-02 -9.508637474e-05
2.870000000e+00  7.983711909e-08  3.900000073e-02 -9.513464733e-05
2.880000000e+00  8.016821870e-08  3.900000090e-02 -9.518242304e-05
2.890000000e+00  8.039048333e-08  3.900000082e-02 -9.522964875e-05
2.900000000e+00  8.060121566e-08  3.900000078e-02 -9.527648055e-05
2.910000000e+00  8.092838142e-08  3.900000095e-02 -9.532280756e-05
2.920000000e+00  8.116738827e-08  3.900000098e-02 -9.536867421e-05
2.930000000e+00  8.133209374e-08  3.900000086e-02 -9.541408969e-05
2.940000000e+00  8.156668894e-08  3.900000087e-02 -9.545909940e-05
2.950000000e+00  8.181641796e-08  3.900000087e-02 -9.550365071e-05
2.960000000e+00  8.207411290e-08  3.900000099e-02 -9.554774783e-05
2.970000000e+00  8.230009242e-08  3.900000098e-02 -9.559140890e-05
2.980000000e+00  8.251650048e-08  3.900000088e-02 -9.563463737e-05
2.990000000e+00  8.277285815e-08  3.900000100e-02 -9.567742169e-05
3.000000000e+00  8.308722653e-08  3.900000115e-02 -9.571977943e-05
3.010000000e+00  8.328535519e-08  3.900000107e-02 -9.576169598e-05
3.020000000e+00  8.353515942e-08  3.900000113e-02 -9.580322559e-05
3.030000000e+00  8.371417075e-08  3.900000097e-02 -9.584434142e-05
3.040000000e+00  8.389822571e-08  3.900000088e-02 -9.588504354e-05
3.050000000e+00  8.410916700e-08  3.900000085e-02 -9.592533816e-05
3.060000000e+00  8.443841547e-08  3.900000112e-02 -9.596522479e-05
3.070000000e+00  8.480794871e-08  3.900000139e-02 -9.600467324e-05
3.080000000e+00  8.500083814e-08  3.900000124e-02 -9.604378963e-05
3.090000000e+00  8.523855417e-08  3.900000129e-02 -9.608248084e-05
3.100000000e+00  8.544346361e-08  3.900000122e-02 -9.612081691e-05
3.110000000e+00  8.574387029e-08  3.900000138e-02 -9.615877624e-05
3.120000000e+00  8.600141868e-08  3.900000148e-02 -9.619633684e-05
3.130000000e+00  8.614185716e-08  3.900000127e-02 -9.623350617e-05
3.140000000e+00  8.632754070e-08  3.900000118e-02 -9.627034225e-05
3.150000000e+00  8.660574889e-08  3.900000132e-02 -9.630679648e-05
3.160000000e+00  8.686496682e-08  3.900000137e-02 -9.634288645e-05
3.170000000e+00  8.714513944e-08  3.900000145e-02 -9.637860583e-05
3.180000000e+00  8.734753770e-08  3.900000139e-02 -9.641399252e-05
3.190000000e+00  8.752007036e-08  3.900000129e-02 -9.644898587e-05
3.200000000e+00  8.781969513e-08  3.900000145e-02 -9.648364929e-05
3.210000000e+00  8.801476908e-08  3.900000141e-02 -9.651797598e-05
3.220000000e+00  8.821851115e-08  3.900000136e-02 -9.655189717e-05
3.230000000e+00  8.850094883e-08  3.900000154e-02 -9.658548488e-05
3.240000000e+00  8.880471720e-08  3.900000166e-02 -9.661876528e-05
3.250000000e+00  8.892734225e-08  3.900000143e-02 -9.665173299e-05
3.260000000e+00  8.920194524e-08  3.900000151e-02 -9.668436592e-05
3.270000000e+00  8.943451734e-08  3.900000160e-02 -9.671666318e-05
3.280000000e+00  8.959719578e-08  3.900000141e-02 -9.674866271e-05
3.290000000e+00  8.979493298e-08  3.900000136e-02 -9.678033871e-05
3.300000000e+00  9.005178132e-08  3.900000149e-02 -9.681170255e-05
3.310000000e+00  9.019951848e-08  3.900000130e-02 -9.684275452e-05
3.320000000e+00  9.034903936e-08  3.900000118e-02 -9.687344179e-05
3.330000000e+00  9.067675410e-08  3.900000143e-02 -9.690382667e-05
3.340000000e+00  9.089430743e-08  3.900000136e-02 -9.693392582e-05
3.350000000e+00  9.117627868e-08  3.900000151e-02 -9.696373053e-05
3.360000000e+00  9.131093521e-08  3.900000135e-02 -9.699325921e-05
3.370000000e+00  9.158460244e-08  3.900000148e-02 -9.702246524e-05
3.380000000e+00  9.174940721e-08  3.900000132e-02 -9.705139929e-05
3.390000000e+00  9.193363314e-08  3.900000127e-02 -9.708003000e-05
3.400000000e+00  9.227791082e-08  3.900000152e-02 -9.710838309e-05
3.410000000e+00  9.259384513e-08  3.900000172e-02 -9.713640519e-05
3.420000000e+00  9.285684350e-08  3.900000174e-02 -9.716421498e-05
3.430000000e+00  9.309554161e-08  3.900000187e-02 -9.719180606e-05
3.440000000e+00  9.327442818e-08  3.900000177e-02 -9.721906038e-05
3.450000000e+00  9.345177628e-08  3.900000168e-02 -9.724603243e-05
3.460000000e+00  9.367084419e-08  3.900000166e-02 -9.727274499e-05
3.470000000e+00  9.386714632e-08  3.900000167e-02 -9.729918628e-05
3.480000000e+00  9.402717270e-08  3.900000150e-02 -9.732534593e-05
3.490000000e+00  9.433455675e-08  3.900000169e-02 -9.735126384e-05
3.500000000e+00  9.451127007e-08  3.900000158e-02 -9.737688638e-05
3.510000000e+00  9.456311771e-08  3.900000129e-02 -9.740226926e-05
3.520000000e+00  9.480468131e-08  3.900000139e-02 -9.742740226e-05
3.530000000e+00  9.506822444e-08  3.900000142e-02 -9.745229242e-05
3.540000000e+00  9.529009604e-08  3.900000146e-02 -9.747690971e-05
3.550000000e+00  9.561193267e-08  3.900000170e-02 -9.750132088e-05
3.560000000e+00  9.576521194e-08  3.900000148e-02 -9.752543528e-05
3.570000000e+00  9.600937407e-08  3.900000160e-02 -9.754931844e-05
3.580000000e+00  9.621769216e-08  3.900000161e-02 -9.757298689e-05
3.590000000e+00  9.651190106e-08  3.900000170e-02 -9.759644602e-05
3.600000000e+00  9.664154216e-08  3.900000159e-02 -9.761963952e-05
3.610000000e+00  9.688224950e-08  3.900000167e-02 -9.764260824e-05
3.620000000e+00  9.708135309e-08  3.900000158e-02 -9.766533413e-05
3.630000000e+00  9.724830351e-08  3.900000150e-02 -9.768778875e-05
3.640000000e+00  9.737935145e-08  3.900000138e-02 -9.771008730e-05
3.650000000e+00  9.759061647e-08  3.900000132e-02 -9.773209572e-05
3.660000000e+00  9.784714052e-08  3.900000142e-02 -9.775393710e-05
3.670000000e+00  9.809743550e-08  3.900000150e-02 -9.777552001e-05
3.680000000e+00  9.831043949e-08  3.900000146e-02 -9.779690610e-05
3.690000000e+00  9.848321137e-08  3.900000145e-02 -9.781809360e-05
3.700000000e+00  9.872608846e-08  3.900000148e-02 -9.783902457e-05
3.710000000e+00  9.892021467e-08  3.900000145e-02 -9.785977994e-05
3.720000000e+00  9.916391677e-08  3.900000153e-02 -9.788032863e-05
3.730000000e+00  9.941872670e-08  3.900000162e-02 -9.790065152e-05
3.740000000e+00  9.961788567e-08  3.900000156e-02 -9.792075602e-05
3.750000000e+00  9.975741166e-08  3.900000144e-02 -9.794068248e-05
3.760000000e+00  9.995670472e-08  3.900000147e-02 -9.796042067e-05
3.770000000e+00  1.001529958e-07  3.900000143e-02 -9.797992914e-05
